"row_id","from_di_id","to_di_id","year","sector","oof_bundle","channel","value"
2766,"AU","TH",2010,"industry-and-trade","oof-grant","unspecified",1422703
2767,"AU","TH",2010,"other","oof-grant","unspecified",6159069
2768,"AU","TH",2010,"other-social-services","oof-grant","unspecified",45864
2769,"AU","TL",2010,"other","oof-grant","unspecified",6797573
2770,"AU","TO",2010,"other","oof-grant","unspecified",425683
2771,"AU","TT",2010,"other","oof-grant","unspecified",716634
2772,"AU","TR",2010,"other","oof-grant","unspecified",4529233
2773,"AU","VU",2010,"other","oof-grant","unspecified",2914726
2774,"AU","VN",2010,"governance-and-security","oof-grant","unspecified",935885
2775,"AU","VN",2010,"industry-and-trade","oof-grant","unspecified",1094035
2776,"AU","VN",2010,"other","oof-grant","unspecified",4785811
2777,"AU","ZW",2010,"other","oof-grant","unspecified",1614971
2778,"AT","country-unspecified",2010,"other","oof-export-credit","unspecified",152520000
2779,"AT","country-unspecified",2010,"other","oof-loan","unspecified",1682985
2780,"BE","africa",2010,"other","oof-loan","unspecified",16944149
2781,"BE","asia",2010,"other","oof-loan","unspecified",2422885
2782,"CA","country-unspecified",2010,"other","oof-export-credit","unspecified",3586070000
2783,"cardb","country-unspecified",2010,"other","oof-loan","unspecified",256690000
2784,"DK","africa",2010,"other","oof-loan","unspecified",5804584
2785,"DK","america",2010,"other","oof-loan","unspecified",721527
2786,"DK","asia",2010,"other","oof-loan","unspecified",31292358
2787,"DK","country-unspecified",2010,"other","oof-loan","unspecified",1068023
2788,"DK","europe",2010,"other","oof-loan","unspecified",552245
2789,"ebrd","AL",2010,"banking-and-business","oof-loan","other",28887718
2790,"ebrd","AL",2010,"industry-and-trade","oof-loan","other",22337808
2791,"ebrd","AL",2010,"infrastructure","oof-loan","other",3238382
2792,"ebrd","AL",2010,"infrastructure","oof-loan","public-sector-recipient",19778243
2793,"ebrd","AM",2010,"banking-and-business","oof-loan","other",37679841
2794,"ebrd","AM",2010,"industry-and-trade","oof-loan","other",26363266
2795,"ebrd","AM",2010,"industry-and-trade","oof-loan","public-sector-recipient",3389492
2796,"ebrd","AM",2010,"infrastructure","oof-loan","other",55955347
2797,"ebrd","AM",2010,"water-and-sanitation","oof-loan","public-sector-recipient",5891992
2798,"ebrd","AZ",2010,"banking-and-business","oof-loan","other",14782975
2799,"ebrd","AZ",2010,"industry-and-trade","oof-loan","other",85119121
2800,"ebrd","AZ",2010,"infrastructure","oof-loan","other",4043817
2801,"ebrd","AZ",2010,"infrastructure","oof-loan","public-sector-recipient",69881467
2802,"ebrd","BY",2010,"banking-and-business","oof-loan","other",13189558
2803,"ebrd","BY",2010,"industry-and-trade","oof-loan","other",20393905
2804,"ebrd","country-unspecified",2010,"agriculture-and-food-security","oof-loan","other",73656169
2805,"ebrd","country-unspecified",2010,"banking-and-business","oof-loan","other",260192853
2806,"ebrd","country-unspecified",2010,"industry-and-trade","oof-loan","other",38226845
2807,"ebrd","country-unspecified",2010,"infrastructure","oof-loan","other",6662097
2808,"ebrd","country-unspecified",2010,"infrastructure","oof-loan","public-sector-recipient",9163315
2809,"ebrd","country-unspecified",2010,"other","oof-loan","other",161390
2810,"ebrd","country-unspecified",2010,"water-and-sanitation","oof-loan","other",785062
2811,"ebrd","BA",2010,"banking-and-business","oof-loan","other",39753801
2812,"ebrd","BA",2010,"industry-and-trade","oof-loan","other",32202927
2813,"ebrd","BA",2010,"infrastructure","oof-loan","other",2075543
2814,"ebrd","BA",2010,"infrastructure","oof-loan","public-sector-recipient",78287951
2815,"ebrd","BA",2010,"water-and-sanitation","oof-loan","public-sector-recipient",3224764
2816,"ebrd","HR",2010,"banking-and-business","oof-loan","other",37141351
2817,"ebrd","HR",2010,"industry-and-trade","oof-loan","other",346963220
2818,"ebrd","HR",2010,"infrastructure","oof-loan","other",5502422
2819,"ebrd","HR",2010,"infrastructure","oof-loan","public-sector-recipient",13879703
2820,"ebrd","HR",2010,"water-and-sanitation","oof-loan","public-sector-recipient",9311954
2821,"ebrd","MK",2010,"banking-and-business","oof-loan","other",2063408
2822,"ebrd","MK",2010,"industry-and-trade","oof-loan","other",10798632
2823,"ebrd","MK",2010,"infrastructure","oof-loan","other",5227301
2824,"ebrd","MK",2010,"infrastructure","oof-loan","public-sector-recipient",9617541
2825,"ebrd","GE",2010,"banking-and-business","oof-loan","other",30082447
2826,"ebrd","GE",2010,"industry-and-trade","oof-loan","other",58237426
2827,"ebrd","GE",2010,"infrastructure","oof-loan","other",11004845
2828,"ebrd","GE",2010,"infrastructure","oof-loan","public-sector-recipient",26473670
2829,"ebrd","GE",2010,"water-and-sanitation","oof-loan","public-sector-recipient",756781
2830,"ebrd","KZ",2010,"banking-and-business","oof-loan","other",86769760
2831,"ebrd","KZ",2010,"industry-and-trade","oof-loan","other",45071950
2832,"ebrd","KZ",2010,"industry-and-trade","oof-loan","public-sector-recipient",206939102
2833,"ebrd","KZ",2010,"infrastructure","oof-loan","public-sector-recipient",23149971
2834,"ebrd","KZ",2010,"water-and-sanitation","oof-loan","other",2819915
2835,"ebrd","KG",2010,"banking-and-business","oof-loan","other",6810763
2836,"ebrd","KG",2010,"industry-and-trade","oof-loan","other",11347336
2837,"ebrd","KG",2010,"infrastructure","oof-loan","public-sector-recipient",4266103
2838,"ebrd","MD",2010,"banking-and-business","oof-loan","other",51769964
2839,"ebrd","MD",2010,"industry-and-trade","oof-loan","other",31956510
2840,"ebrd","MD",2010,"infrastructure","oof-loan","other",5127117
2841,"ebrd","MN",2010,"banking-and-business","oof-loan","other",4543576
2842,"ebrd","MN",2010,"industry-and-trade","oof-loan","other",185431050
2843,"ebrd","MN",2010,"infrastructure","oof-loan","other",205251
2844,"ebrd","ME",2010,"banking-and-business","oof-loan","other",5502422
2845,"ebrd","ME",2010,"industry-and-trade","oof-loan","other",7261822
2846,"ebrd","ME",2010,"infrastructure","oof-loan","public-sector-recipient",5416180
2847,"ebrd","ME",2010,"water-and-sanitation","oof-loan","public-sector-recipient",3437990
2848,"ebrd","RS",2010,"banking-and-business","oof-loan","other",190055394
2849,"ebrd","RS",2010,"industry-and-trade","oof-loan","other",88361342
2850,"ebrd","RS",2010,"industry-and-trade","oof-loan","public-sector-recipient",70155886
2851,"ebrd","RS",2010,"infrastructure","oof-loan","other",1757374
2852,"ebrd","RS",2010,"infrastructure","oof-loan","public-sector-recipient",108917930
2853,"ebrd","RS",2010,"other","oof-loan","public-sector-recipient",4550143
2854,"ebrd","RS",2010,"water-and-sanitation","oof-loan","public-sector-recipient",3441290
2855,"ebrd","TJ",2010,"agriculture-and-food-security","oof-loan","other",4460592
2856,"ebrd","TJ",2010,"banking-and-business","oof-loan","other",5200271
2857,"ebrd","TJ",2010,"industry-and-trade","oof-loan","other",3794067
2858,"ebrd","TJ",2010,"infrastructure","oof-loan","public-sector-recipient",609278
2859,"ebrd","TJ",2010,"water-and-sanitation","oof-loan","public-sector-recipient",357375
2860,"ebrd","TR",2010,"agriculture-and-food-security","oof-loan","other",10254235
2861,"ebrd","TR",2010,"banking-and-business","oof-loan","other",356718527
2862,"ebrd","TR",2010,"industry-and-trade","oof-loan","other",125180110
2863,"ebrd","TR",2010,"infrastructure","oof-loan","other",21321887
2864,"ebrd","TR",2010,"water-and-sanitation","oof-loan","other",14443859
2865,"ebrd","TM",2010,"industry-and-trade","oof-loan","other",8797730
2866,"ebrd","UA",2010,"agriculture-and-food-security","oof-loan","other",108182177
2867,"ebrd","UA",2010,"banking-and-business","oof-loan","other",206657035
2868,"ebrd","UA",2010,"industry-and-trade","oof-loan","other",151898054
2869,"ebrd","UA",2010,"infrastructure","oof-loan","other",7936778
2870,"ebrd","UA",2010,"infrastructure","oof-loan","public-sector-recipient",51846323
2871,"ebrd","UA",2010,"water-and-sanitation","oof-loan","public-sector-recipient",12309
2872,"ebrd","UZ",2010,"infrastructure","oof-loan","public-sector-recipient",14004321
2873,"EU","africa",2010,"banking-and-business","oof-loan","unspecified",14395892
2874,"EU","africa",2010,"other","oof-loan","unspecified",1051384391
2875,"EU","AL",2010,"infrastructure","oof-loan","unspecified",18448762
2876,"EU","america",2010,"other","oof-loan","unspecified",340144261
2877,"EU","asia",2010,"other","oof-loan","unspecified",286337283
2878,"EU","country-unspecified",2010,"banking-and-business","oof-loan","unspecified",35254649
2879,"EU","country-unspecified",2010,"other","oof-loan","unspecified",15770569
2880,"EU","BA",2010,"banking-and-business","oof-loan","unspecified",54080058
2881,"EU","BA",2010,"infrastructure","oof-loan","unspecified",86972733
2882,"EU","BR",2010,"infrastructure","oof-loan","unspecified",178067756
2883,"EU","BF",2010,"other","oof-loan","unspecified",8457156
2884,"EU","CM",2010,"infrastructure","oof-loan","unspecified",20052225
2885,"EU","HR",2010,"banking-and-business","oof-loan","unspecified",292197795
2886,"EU","HR",2010,"infrastructure","oof-loan","unspecified",36502193
2887,"EU","HR",2010,"other","oof-loan","unspecified",197401749
2888,"EU","EG",2010,"infrastructure","oof-loan","unspecified",44944559
2889,"EU","europe",2010,"other","oof-loan","unspecified",389539410
2890,"EU","IN",2010,"other","oof-loan","unspecified",146994369
2891,"EU","JO",2010,"other","oof-loan","unspecified",37114807
2892,"EU","LB",2010,"banking-and-business","oof-loan","unspecified",58091783
2893,"EU","LB",2010,"other","oof-loan","unspecified",48523469
2894,"EU","LS",2010,"other","oof-loan","unspecified",7782831
2895,"EU","MW",2010,"other","oof-loan","unspecified",2744345
2896,"EU","ME",2010,"banking-and-business","oof-loan","unspecified",58010813
2897,"EU","ME",2010,"infrastructure","oof-loan","unspecified",13177687
2898,"EU","ME",2010,"other","oof-loan","unspecified",1317769
2899,"EU","MA",2010,"infrastructure","oof-loan","unspecified",118599181
2900,"EU","MA",2010,"other","oof-loan","unspecified",206889683
2901,"EU","MZ",2010,"other","oof-loan","unspecified",42827482
2902,"EU","oceania",2010,"other","oof-loan","unspecified",1494326
2903,"EU","PA",2010,"other","oof-loan","unspecified",148831072
2904,"EU","RS",2010,"banking-and-business","oof-loan","unspecified",311875446
2905,"EU","RS",2010,"infrastructure","oof-loan","unspecified",80375126
2906,"EU","RS",2010,"other","oof-loan","unspecified",12745462
2907,"EU","ZA",2010,"other","oof-loan","unspecified",194159219
2908,"EU","south-of-sahara",2010,"banking-and-business","oof-loan","unspecified",3297604
2909,"EU","south-of-sahara",2010,"infrastructure","oof-loan","unspecified",8697273
2910,"EU","SY",2010,"other","oof-loan","unspecified",97134231
2911,"EU","TN",2010,"banking-and-business","oof-loan","unspecified",97088808
2912,"EU","TN",2010,"industry-and-trade","oof-loan","unspecified",75886017
2913,"EU","TN",2010,"infrastructure","oof-loan","unspecified",106963284
2914,"EU","TN",2010,"other","oof-loan","unspecified",172627697
2915,"EU","TR",2010,"banking-and-business","oof-loan","unspecified",1232193022
2916,"EU","TR",2010,"industry-and-trade","oof-loan","unspecified",169552904
2917,"EU","TR",2010,"infrastructure","oof-loan","unspecified",1007190794
2918,"EU","TR",2010,"other","oof-loan","unspecified",685239715
2919,"FI","africa",2010,"other","oof-loan","unspecified",12343231
2920,"FI","asia",2010,"other","oof-loan","unspecified",2446896
2921,"FI","country-unspecified",2010,"other","oof-loan","unspecified",340813
2922,"FI","CN",2010,"industry-and-trade","oof-loan","unspecified",6104116
2923,"FI","IN",2010,"industry-and-trade","oof-loan","unspecified",9515706
2924,"FI","KE",2010,"infrastructure","oof-loan","unspecified",10875
2925,"FI","NG",2010,"industry-and-trade","oof-loan","unspecified",6564976
2926,"FI","TZ",2010,"banking-and-business","oof-loan","unspecified",1450745
2927,"FI","UA",2010,"industry-and-trade","oof-loan","unspecified",13321988
2928,"FR","africa",2010,"other","oof-loan","unspecified",52105857
2929,"FR","america",2010,"other","oof-loan","unspecified",67197717
2930,"FR","asia",2010,"other","oof-loan","unspecified",57519454
2931,"FR","country-unspecified",2010,"banking-and-business","oof-loan","unspecified",59595702
2932,"FR","country-unspecified",2010,"infrastructure","oof-loan","unspecified",2708401
2933,"FR","country-unspecified",2010,"other","oof-loan","unspecified",127412395
2934,"FR","BR",2010,"banking-and-business","oof-loan","unspecified",22405757
2935,"FR","BR",2010,"other","oof-loan","unspecified",27606518
2936,"FR","CM",2010,"banking-and-business","oof-loan","unspecified",10446894
2937,"FR","CM",2010,"other","oof-loan","unspecified",5223447
2938,"FR","CN",2010,"banking-and-business","oof-loan","unspecified",2248485
2939,"FR","KM",2010,"other","oof-loan","unspecified",2643583
2940,"FR","DO",2010,"other","oof-loan","unspecified",10220634
2941,"FR","IN",2010,"banking-and-business","oof-loan","unspecified",15320117
2942,"FR","IN",2010,"other","oof-loan","unspecified",34450507
2943,"FR","JO",2010,"infrastructure","oof-loan","unspecified",21654067
2944,"FR","KE",2010,"other","oof-loan","unspecified",3144835
2945,"FR","LA",2010,"banking-and-business","oof-loan","unspecified",14091436
2946,"FR","LA",2010,"other","oof-loan","unspecified",5164395
2947,"FR","LB",2010,"banking-and-business","oof-loan","unspecified",18353889
2948,"FR","MR",2010,"other","oof-loan","unspecified",13217913
2949,"FR","MU",2010,"banking-and-business","oof-loan","unspecified",66089563
2950,"FR","YT",2010,"banking-and-business","oof-loan","unspecified",3106209
2951,"FR","YT",2010,"education","oof-loan","unspecified",5287165
2952,"FR","YT",2010,"other","oof-loan","unspecified",660896
2953,"FR","YT",2010,"other-social-services","oof-loan","unspecified",1453970
2954,"FR","MZ",2010,"banking-and-business","oof-loan","unspecified",14990874
2955,"FR","MZ",2010,"infrastructure","oof-loan","unspecified",20209404
2956,"FR","NG",2010,"banking-and-business","oof-loan","unspecified",19063492
2957,"FR","PK",2010,"banking-and-business","oof-loan","unspecified",3265222
2958,"FR","SN",2010,"banking-and-business","oof-loan","unspecified",5532275
2959,"FR","ZA",2010,"banking-and-business","oof-loan","unspecified",20053118
2960,"FR","TZ",2010,"banking-and-business","oof-loan","unspecified",165421
2961,"FR","TR",2010,"other","oof-loan","unspecified",41636425
2962,"FR","UG",2010,"banking-and-business","oof-loan","unspecified",3440734
2963,"FR","VN",2010,"banking-and-business","oof-loan","unspecified",24103232
2964,"DE","africa",2010,"industry-and-trade","oof-loan","unspecified",33682794
2965,"DE","africa",2010,"infrastructure","oof-loan","unspecified",90256906
2966,"DE","africa",2010,"other","oof-loan","unspecified",10860034
2967,"DE","america",2010,"industry-and-trade","oof-loan","unspecified",40239814
2968,"DE","america",2010,"infrastructure","oof-loan","unspecified",99784546
2969,"DE","america",2010,"other","oof-loan","unspecified",12859429
2970,"DE","AM",2010,"other","oof-loan","unspecified",33007375
2971,"DE","asia",2010,"industry-and-trade","oof-loan","unspecified",61083458
2972,"DE","asia",2010,"infrastructure","oof-loan","unspecified",93736847
2973,"DE","asia",2010,"other","oof-loan","unspecified",140360182
2974,"DE","country-unspecified",2010,"other","oof-export-credit","unspecified",2610000
2975,"DE","country-unspecified",2010,"other","oof-loan","unspecified",11143914
2976,"DE","CL",2010,"other","oof-loan","unspecified",139545114
2977,"DE","CN",2010,"infrastructure","oof-loan","unspecified",173750473
2978,"DE","CN",2010,"other","oof-loan","unspecified",56176645
2979,"DE","europe",2010,"industry-and-trade","oof-loan","unspecified",53841668
2980,"DE","europe",2010,"other","oof-loan","unspecified",90509294
2981,"DE","GE",2010,"other","oof-loan","unspecified",7715389
2982,"DE","IN",2010,"other","oof-loan","unspecified",26320097
2983,"DE","KZ",2010,"other","oof-loan","unspecified",41442953
2984,"DE","ME",2010,"other","oof-loan","unspecified",14523255
2985,"DE","PE",2010,"other","oof-loan","unspecified",19590414
2986,"DE","RS",2010,"banking-and-business","oof-loan","unspecified",49181024
2987,"DE","VN",2010,"other","oof-loan","unspecified",6046468
2988,"ibrd","AL",2010,"governance-and-security","oof-loan","unspecified",660760
2989,"ibrd","AL",2010,"humanitarian","oof-loan","unspecified",2095028
2990,"ibrd","AL",2010,"other","oof-loan","unspecified",193802
2991,"ibrd","AL",2010,"other-social-services","oof-loan","unspecified",277106
2992,"ibrd","DZ",2010,"governance-and-security","oof-loan","unspecified",-31734
2993,"ibrd","AR",2010,"agriculture-and-food-security","oof-loan","unspecified",21040931
2994,"ibrd","AR",2010,"banking-and-business","oof-loan","unspecified",589827
2995,"ibrd","AR",2010,"education","oof-loan","unspecified",42171028
2996,"ibrd","AR",2010,"environment","oof-loan","unspecified",28214182
2997,"ibrd","AR",2010,"governance-and-security","oof-loan","unspecified",14415521
2998,"ibrd","AR",2010,"health","oof-loan","unspecified",261908740
2999,"ibrd","AR",2010,"industry-and-trade","oof-loan","unspecified",3083834
3000,"ibrd","AR",2010,"infrastructure","oof-loan","unspecified",305253008
3001,"ibrd","AR",2010,"other","oof-loan","unspecified",21768936
3002,"ibrd","AR",2010,"other-social-services","oof-loan","unspecified",30524755
3003,"ibrd","AR",2010,"water-and-sanitation","oof-loan","unspecified",88297096
3004,"ibrd","AM",2010,"agriculture-and-food-security","oof-loan","unspecified",16122963
3005,"ibrd","AM",2010,"banking-and-business","oof-loan","unspecified",3171400
3006,"ibrd","AM",2010,"education","oof-loan","unspecified",294158
3007,"ibrd","AM",2010,"governance-and-security","oof-loan","unspecified",699063
3008,"ibrd","AM",2010,"industry-and-trade","oof-loan","unspecified",2596456
3009,"ibrd","AM",2010,"infrastructure","oof-loan","unspecified",30734967
3010,"ibrd","AM",2010,"other-social-services","oof-loan","unspecified",220699
3011,"ibrd","AM",2010,"water-and-sanitation","oof-loan","unspecified",1594579
3012,"ibrd","AZ",2010,"infrastructure","oof-loan","unspecified",92231473
3013,"ibrd","AZ",2010,"other","oof-loan","unspecified",3978912
3014,"ibrd","AZ",2010,"water-and-sanitation","oof-loan","unspecified",8901881
3015,"ibrd","BB",2010,"health","oof-loan","unspecified",2204702
3016,"ibrd","BB",2010,"other-social-services","oof-loan","unspecified",329438
3017,"ibrd","BY",2010,"environment","oof-loan","unspecified",11361
3018,"ibrd","BY",2010,"infrastructure","oof-loan","unspecified",25102099
3019,"ibrd","BY",2010,"water-and-sanitation","oof-loan","unspecified",13094273
3020,"ibrd","BA",2010,"banking-and-business","oof-loan","unspecified",43189
3021,"ibrd","BA",2010,"governance-and-security","oof-loan","unspecified",22879062
3022,"ibrd","BA",2010,"industry-and-trade","oof-loan","unspecified",4275704
3023,"ibrd","BA",2010,"other-social-services","oof-loan","unspecified",22879062
3024,"ibrd","BA",2010,"water-and-sanitation","oof-loan","unspecified",2249779
3025,"ibrd","BW",2010,"health","oof-loan","unspecified",3173913
3026,"ibrd","BW",2010,"infrastructure","oof-loan","unspecified",2779582
3027,"ibrd","BW",2010,"other","oof-loan","unspecified",783985
3028,"ibrd","BR",2010,"agriculture-and-food-security","oof-loan","unspecified",11683505
3029,"ibrd","BR",2010,"banking-and-business","oof-loan","unspecified",304638252
3030,"ibrd","BR",2010,"education","oof-loan","unspecified",319939956
3031,"ibrd","BR",2010,"environment","oof-loan","unspecified",2964251
3032,"ibrd","BR",2010,"governance-and-security","oof-loan","unspecified",849669512
3033,"ibrd","BR",2010,"health","oof-loan","unspecified",665661428
3034,"ibrd","BR",2010,"industry-and-trade","oof-loan","unspecified",3527511
3035,"ibrd","BR",2010,"infrastructure","oof-loan","unspecified",854770403
3036,"ibrd","BR",2010,"other","oof-loan","unspecified",33829359
3037,"ibrd","BR",2010,"other-social-services","oof-loan","unspecified",142610072
3038,"ibrd","BR",2010,"water-and-sanitation","oof-loan","unspecified",1455431862
3039,"ibrd","CL",2010,"education","oof-loan","unspecified",3553415
3040,"ibrd","CL",2010,"governance-and-security","oof-loan","unspecified",13391576
3041,"ibrd","CL",2010,"infrastructure","oof-loan","unspecified",10353522
3042,"ibrd","CL",2010,"other","oof-loan","unspecified",1240376
3043,"ibrd","CL",2010,"other-social-services","oof-loan","unspecified",7789
3044,"ibrd","CL",2010,"water-and-sanitation","oof-loan","unspecified",4830233
3045,"ibrd","CN",2010,"agriculture-and-food-security","oof-loan","unspecified",130857255
3046,"ibrd","CN",2010,"banking-and-business","oof-loan","unspecified",187369
3047,"ibrd","CN",2010,"education","oof-loan","unspecified",14752086
3048,"ibrd","CN",2010,"environment","oof-loan","unspecified",48955397
3049,"ibrd","CN",2010,"governance-and-security","oof-loan","unspecified",19904825
3050,"ibrd","CN",2010,"health","oof-loan","unspecified",14860289
3051,"ibrd","CN",2010,"humanitarian","oof-loan","unspecified",2253416
3052,"ibrd","CN",2010,"industry-and-trade","oof-loan","unspecified",9850507
3053,"ibrd","CN",2010,"infrastructure","oof-loan","unspecified",723808014
3054,"ibrd","CN",2010,"other","oof-loan","unspecified",80594
3055,"ibrd","CN",2010,"other-social-services","oof-loan","unspecified",12194413
3056,"ibrd","CN",2010,"water-and-sanitation","oof-loan","unspecified",353273272
3057,"ibrd","CO",2010,"agriculture-and-food-security","oof-loan","unspecified",7544429
3058,"ibrd","CO",2010,"education","oof-loan","unspecified",104035533
3059,"ibrd","CO",2010,"environment","oof-loan","unspecified",862443
3060,"ibrd","CO",2010,"governance-and-security","oof-loan","unspecified",12380935
3061,"ibrd","CO",2010,"health","oof-loan","unspecified",17056080
3062,"ibrd","CO",2010,"humanitarian","oof-loan","unspecified",155787334
3063,"ibrd","CO",2010,"industry-and-trade","oof-loan","unspecified",1212155
3064,"ibrd","CO",2010,"infrastructure","oof-loan","unspecified",74024419
3065,"ibrd","CO",2010,"other","oof-loan","unspecified",68696331
3066,"ibrd","CO",2010,"other-social-services","oof-loan","unspecified",875337655
3067,"ibrd","CO",2010,"water-and-sanitation","oof-loan","unspecified",11429951
3068,"ibrd","CR",2010,"agriculture-and-food-security","oof-loan","unspecified",3090891
3069,"ibrd","CR",2010,"education","oof-loan","unspecified",90444405
3070,"ibrd","CR",2010,"environment","oof-loan","unspecified",1064547
3071,"ibrd","CR",2010,"governance-and-security","oof-loan","unspecified",176812423
3072,"ibrd","CR",2010,"health","oof-loan","unspecified",84942065
3073,"ibrd","CR",2010,"humanitarian","oof-loan","unspecified",10676625
3074,"ibrd","CR",2010,"industry-and-trade","oof-loan","unspecified",83164472
3075,"ibrd","CR",2010,"infrastructure","oof-loan","unspecified",88513170
3076,"ibrd","CR",2010,"water-and-sanitation","oof-loan","unspecified",2389214
3077,"ibrd","HR",2010,"agriculture-and-food-security","oof-loan","unspecified",4377100
3078,"ibrd","HR",2010,"banking-and-business","oof-loan","unspecified",108199574
3079,"ibrd","HR",2010,"education","oof-loan","unspecified",27819758
3080,"ibrd","HR",2010,"environment","oof-loan","unspecified",1275880
3081,"ibrd","HR",2010,"governance-and-security","oof-loan","unspecified",179688423
3082,"ibrd","HR",2010,"industry-and-trade","oof-loan","unspecified",60487296
3083,"ibrd","HR",2010,"infrastructure","oof-loan","unspecified",35685913
3084,"ibrd","HR",2010,"other-social-services","oof-loan","unspecified",31221194
3085,"ibrd","HR",2010,"water-and-sanitation","oof-loan","unspecified",19704029
3086,"ibrd","DO",2010,"banking-and-business","oof-loan","unspecified",1327813
3087,"ibrd","DO",2010,"education","oof-loan","unspecified",29343072
3088,"ibrd","DO",2010,"governance-and-security","oof-loan","unspecified",809769
3089,"ibrd","DO",2010,"health","oof-loan","unspecified",19132519
3090,"ibrd","DO",2010,"humanitarian","oof-loan","unspecified",1132233
3091,"ibrd","DO",2010,"infrastructure","oof-loan","unspecified",690000
3092,"ibrd","DO",2010,"other-social-services","oof-loan","unspecified",128688293
3093,"ibrd","DO",2010,"water-and-sanitation","oof-loan","unspecified",1109985
3094,"ibrd","EC",2010,"agriculture-and-food-security","oof-loan","unspecified",2189126
3095,"ibrd","EC",2010,"infrastructure","oof-loan","unspecified",1127732
3096,"ibrd","EG",2010,"agriculture-and-food-security","oof-loan","unspecified",17750107
3097,"ibrd","EG",2010,"banking-and-business","oof-loan","unspecified",519680583
3098,"ibrd","EG",2010,"education","oof-loan","unspecified",972389
3099,"ibrd","EG",2010,"governance-and-security","oof-loan","unspecified",835761
3100,"ibrd","EG",2010,"industry-and-trade","oof-loan","unspecified",1913373
3101,"ibrd","EG",2010,"infrastructure","oof-loan","unspecified",155177355
3102,"ibrd","EG",2010,"other-social-services","oof-loan","unspecified",109247941
3103,"ibrd","EG",2010,"water-and-sanitation","oof-loan","unspecified",1125981
3104,"ibrd","SV",2010,"education","oof-loan","unspecified",98710867
3105,"ibrd","SV",2010,"governance-and-security","oof-loan","unspecified",191623352
3106,"ibrd","SV",2010,"health","oof-loan","unspecified",59265194
3107,"ibrd","SV",2010,"infrastructure","oof-loan","unspecified",18774025
3108,"ibrd","SV",2010,"other-social-services","oof-loan","unspecified",55388893
3109,"ibrd","MK",2010,"agriculture-and-food-security","oof-loan","unspecified",3591447
3110,"ibrd","MK",2010,"education","oof-loan","unspecified",937842
3111,"ibrd","MK",2010,"governance-and-security","oof-loan","unspecified",23684931
3112,"ibrd","MK",2010,"health","oof-loan","unspecified",3620757
3113,"ibrd","MK",2010,"industry-and-trade","oof-loan","unspecified",1868710
3114,"ibrd","MK",2010,"infrastructure","oof-loan","unspecified",26945725
3115,"ibrd","MK",2010,"other-social-services","oof-loan","unspecified",14632244
3116,"ibrd","GA",2010,"governance-and-security","oof-loan","unspecified",3208912
3117,"ibrd","GA",2010,"industry-and-trade","oof-loan","unspecified",373129
3118,"ibrd","GA",2010,"infrastructure","oof-loan","unspecified",1940272
3119,"ibrd","GA",2010,"water-and-sanitation","oof-loan","unspecified",1940272
3120,"ibrd","GE",2010,"banking-and-business","oof-loan","unspecified",2077164
3121,"ibrd","GE",2010,"governance-and-security","oof-loan","unspecified",4286691
3122,"ibrd","GE",2010,"health","oof-loan","unspecified",2077164
3123,"ibrd","GE",2010,"humanitarian","oof-loan","unspecified",3659202
3124,"ibrd","GE",2010,"industry-and-trade","oof-loan","unspecified",2077164
3125,"ibrd","GE",2010,"infrastructure","oof-loan","unspecified",50634699
3126,"ibrd","GE",2010,"other","oof-loan","unspecified",9806660
3127,"ibrd","GE",2010,"other-social-services","oof-loan","unspecified",1038582
3128,"ibrd","GD",2010,"banking-and-business","oof-loan","unspecified",1869448
3129,"ibrd","GD",2010,"education","oof-loan","unspecified",552924
3130,"ibrd","GD",2010,"governance-and-security","oof-loan","unspecified",1871573
3131,"ibrd","GD",2010,"infrastructure","oof-loan","unspecified",33997
3132,"ibrd","GD",2010,"other-social-services","oof-loan","unspecified",934724
3133,"ibrd","GT",2010,"agriculture-and-food-security","oof-loan","unspecified",387592
3134,"ibrd","GT",2010,"banking-and-business","oof-loan","unspecified",45640145
3135,"ibrd","GT",2010,"education","oof-loan","unspecified",14291451
3136,"ibrd","GT",2010,"governance-and-security","oof-loan","unspecified",105588963
3137,"ibrd","GT",2010,"health","oof-loan","unspecified",13033017
3138,"ibrd","GT",2010,"humanitarian","oof-loan","unspecified",88279489
3139,"ibrd","GT",2010,"industry-and-trade","oof-loan","unspecified",45601064
3140,"ibrd","GT",2010,"infrastructure","oof-loan","unspecified",9288285
3141,"ibrd","GT",2010,"other-social-services","oof-loan","unspecified",26056936
3142,"ibrd","IN",2010,"agriculture-and-food-security","oof-loan","unspecified",170462028
3143,"ibrd","IN",2010,"banking-and-business","oof-loan","unspecified",2082088841
3144,"ibrd","IN",2010,"education","oof-loan","unspecified",4673620
3145,"ibrd","IN",2010,"environment","oof-loan","unspecified",17019
3146,"ibrd","IN",2010,"governance-and-security","oof-loan","unspecified",62351591
3147,"ibrd","IN",2010,"industry-and-trade","oof-loan","unspecified",139792428
3148,"ibrd","IN",2010,"infrastructure","oof-loan","unspecified",818450063
3149,"ibrd","IN",2010,"other","oof-loan","unspecified",22075374
3150,"ibrd","IN",2010,"other-social-services","oof-loan","unspecified",126618502
3151,"ibrd","IN",2010,"water-and-sanitation","oof-loan","unspecified",36088646
3152,"ibrd","ID",2010,"agriculture-and-food-security","oof-loan","unspecified",107965986
3153,"ibrd","ID",2010,"banking-and-business","oof-loan","unspecified",184681276
