"di_id","year","value"
"SI",2013,49.76
"SK",2013,53.95
"SL",2013,39.23
"SM",2013,94.14
"SN",2013,43.08
"SO",2013,38.61
"SR",2013,66.14
"SS",2013,18.39
"ST",2013,63.9
"SV",2013,65.78
"SX",2013,100
"SY",2013,56.86
"SZ",2013,21.34
"TC",2013,91.48
"TD",2013,22.23
"TG",2013,38.98
"TH",2013,47.94
"TJ",2013,26.62
"TL",2013,31.49
"TM",2013,49.35
"TN",2013,66.46
"TO",2013,23.56
"TR",2013,72.37
"TT",2013,8.67
"TV",2013,57.81
"TZ",2013,30.2
"UA",2013,69.27
"UG",2013,15.44
"US",2013,81.28
"UY",2013,94.98
"UZ",2013,36.22
"VC",2013,49.85
"VE",2013,88.89
"VG",2013,45.56
"VI",2013,95.06
"VN",2013,32.31
"VU",2013,25.51
"WS",2013,19.44
"XK",2013,
"YE",2013,33.45
"ZA",2013,63.79
"ZM",2013,40.03
"ZW",2013,32.65
"AD",2012,86.71
"AE",2012,84.68
"AF",2012,25.47
"AG",2012,25.14
"AL",2012,54.33
"AM",2012,63.16
"AO",2012,41.7
"AR",2012,91.3
"AS",2012,87.41
"AT",2012,65.86
"AU",2012,89.02
"AW",2012,42.36
"AZ",2012,53.86
"BA",2012,39.38
"BB",2012,31.77
"BD",2012,31.99
"BE",2012,97.73
"BF",2012,27.35
"BG",2012,72.97
"BH",2012,88.62
"BI",2012,11.19
"BJ",2012,42.67
"BM",2012,100
"BN",2012,76.22
"BO",2012,67.28
"BR",2012,84.9
"BS",2012,82.67
"BT",2012,36.37
"BW",2012,56.7
"BY",2012,75.47
"BZ",2012,44.5
"CA",2012,81.29
"CD",2012,40.95
"CF",2012,39.26
"CG",2012,64.1
"CH",2012,73.74
"CI",2012,52.04
"CL",2012,88.99
"CM",2012,52.68
"CN",2012,51.89
"CO",2012,75.6
"CR",2012,73.94
"CU",2012,76.78
"CV",2012,63.39
"CW",2012,89.65
"CY",2012,67.26
"CZ",2012,73.12
"DE",2012,74.69
"DJ",2012,77.12
"DK",2012,87.14
"DM",2012,68.68
"DO",2012,76.04
"DZ",2012,68.87
"EC",2012,63.09
"EE",2012,67.84
"EG",2012,43
"ER",2012,
"ES",2012,78.9
"ET",2012,18.16
"EU",2012,74.16
"FI",2012,83.82
"FJ",2012,52.6
"FM",2012,22.32
"FO",2012,41.32
"FR",2012,78.82
"GA",2012,86.37
"GB",2012,81.83
"GD",2012,35.6
"GE",2012,53.16
"GH",2012,52.07
"GI",2012,100
"GL",2012,85.2
"GM",2012,57.71
"GN",2012,35.75
"GQ",2012,39.46
"GR",2012,77
"GT",2012,50.21
