"di_id","year","direction","flow_type","flow_name","value"
"GR",2008,"out","official","dfis-out",0
"GR",2008,"out","official","oda-out",527345013.564138
"GR",2008,"out","official","oofs-out",0
"GR",2008,"out","private","pda-out",0
"GR",2008,"out","private","remittances-devcountries",0
"HR",2008,"in","official","oda-capital-repay",0
"HR",2008,"in","official","oda-interest",0
"HR",2008,"in","official","oofs-capital-repay",0
"HR",2008,"in","official","oofs-interest",0
"HR",2008,"out","commercial","fdi-devcountries",0
"HR",2008,"out","official","dfis-out",0
"HR",2008,"out","official","oda-out",0
"HR",2008,"out","official","oofs-out",0
"HR",2008,"out","private","pda-out",0
"HR",2008,"out","private","remittances-devcountries",0
"HU",2008,"in","official","oda-capital-repay",0
"HU",2008,"in","official","oda-interest",0
"HU",2008,"in","official","oofs-capital-repay",0
"HU",2008,"in","official","oofs-interest",0
"HU",2008,"out","commercial","fdi-devcountries",0
"HU",2008,"out","official","dfis-out",0
"HU",2008,"out","official","oda-out",81465315.6345743
"HU",2008,"out","official","oofs-out",0
"HU",2008,"out","private","pda-out",0
"HU",2008,"out","private","remittances-devcountries",0
"IE",2008,"in","official","oda-capital-repay",0
"IE",2008,"in","official","oda-interest",0
"IE",2008,"in","official","oofs-capital-repay",0
"IE",2008,"in","official","oofs-interest",0
"IE",2008,"out","commercial","fdi-devcountries",0
"IE",2008,"out","official","dfis-out",0
"IE",2008,"out","official","oda-out",1024153701.14566
"IE",2008,"out","official","oofs-out",0
"IE",2008,"out","private","pda-out",0
"IE",2008,"out","private","remittances-devcountries",0
"IL",2008,"in","official","oda-capital-repay",0
"IL",2008,"in","official","oda-interest",0
"IL",2008,"in","official","oofs-capital-repay",0
"IL",2008,"in","official","oofs-interest",0
"IL",2008,"out","commercial","fdi-devcountries",0
"IL",2008,"out","official","dfis-out",0
"IL",2008,"out","official","oda-out",150394212.665827
"IL",2008,"out","official","oofs-out",0
"IL",2008,"out","private","pda-out",0
"IL",2008,"out","private","remittances-devcountries",0
"IS",2008,"in","official","oda-capital-repay",0
"IS",2008,"in","official","oda-interest",0
"IS",2008,"in","official","oofs-capital-repay",0
"IS",2008,"in","official","oofs-interest",0
"IS",2008,"out","commercial","fdi-devcountries",0
"IS",2008,"out","official","dfis-out",0
"IS",2008,"out","official","oda-out",45625224.483935
"IS",2008,"out","official","oofs-out",0
"IS",2008,"out","private","pda-out",0
"IS",2008,"out","private","remittances-devcountries",0
"IT",2008,"in","official","oda-capital-repay",187385126.164777
"IT",2008,"in","official","oda-interest",788867.632086052
"IT",2008,"in","official","oofs-capital-repay",3769956.89439018
"IT",2008,"in","official","oofs-interest",221156964.687872
"IT",2008,"out","commercial","fdi-devcountries",0
"IT",2008,"out","official","dfis-out",0
"IT",2008,"out","official","oda-out",4232166895.83412
"IT",2008,"out","official","oofs-out",858620138.502081
"IT",2008,"out","private","pda-out",484198648.704607
"IT",2008,"out","private","remittances-devcountries",0
"JP",2008,"in","official","oda-capital-repay",5698682271.80004
"JP",2008,"in","official","oda-interest",1882244985.92038
"JP",2008,"in","official","oofs-capital-repay",6793743031.95037
"JP",2008,"in","official","oofs-interest",238022124.329286
"JP",2008,"out","commercial","fdi-devcountries",0
"JP",2008,"out","official","dfis-out",0
"JP",2008,"out","official","oda-out",14622332121.7599
"JP",2008,"out","official","oofs-out",4634389919.14342
"JP",2008,"out","private","pda-out",0
"JP",2008,"out","private","remittances-devcountries",0
"KR",2008,"in","official","oda-capital-repay",43940505.8797724
"KR",2008,"in","official","oda-interest",29486831.9954039
"KR",2008,"in","official","oofs-capital-repay",1843662498.92352
"KR",2008,"in","official","oofs-interest",298501240.298144
"KR",2008,"out","commercial","fdi-devcountries",0
"KR",2008,"out","official","dfis-out",0
"KR",2008,"out","official","oda-out",938084667.627025
"KR",2008,"out","official","oofs-out",3964340746.04875
"KR",2008,"out","private","pda-out",0
"KR",2008,"out","private","remittances-devcountries",0
"KW",2008,"in","official","oda-capital-repay",349336791.125032
"KW",2008,"in","official","oda-interest",0
"KW",2008,"in","official","oofs-capital-repay",0
"KW",2008,"in","official","oofs-interest",0
"KW",2008,"out","commercial","fdi-devcountries",0
"KW",2008,"out","official","dfis-out",0
"KW",2008,"out","official","oda-out",609515615.255236
"KW",2008,"out","official","oofs-out",0
"KW",2008,"out","private","pda-out",0
"KW",2008,"out","private","remittances-devcountries",0
"LI",2008,"in","official","oda-capital-repay",0
"LI",2008,"in","official","oda-interest",0
"LI",2008,"in","official","oofs-capital-repay",0
"LI",2008,"in","official","oofs-interest",0
"LI",2008,"out","commercial","fdi-devcountries",0
"LI",2008,"out","official","dfis-out",0
"LI",2008,"out","official","oda-out",21762118.684283
"LI",2008,"out","official","oofs-out",0
"LI",2008,"out","private","pda-out",0
"LI",2008,"out","private","remittances-devcountries",0
"LT",2008,"in","official","oda-capital-repay",0
"LT",2008,"in","official","oda-interest",0
"LT",2008,"in","official","oofs-capital-repay",0
"LT",2008,"in","official","oofs-interest",0
"LT",2008,"out","commercial","fdi-devcountries",0
"LT",2008,"out","official","dfis-out",0
"LT",2008,"out","official","oda-out",39736435.4177186
"LT",2008,"out","official","oofs-out",0
"LT",2008,"out","private","pda-out",0
"LT",2008,"out","private","remittances-devcountries",0
"LU",2008,"in","official","oda-capital-repay",0
"LU",2008,"in","official","oda-interest",0
"LU",2008,"in","official","oofs-capital-repay",0
"LU",2008,"in","official","oofs-interest",0
"LU",2008,"out","commercial","fdi-devcountries",0
"LU",2008,"out","official","dfis-out",0
"LU",2008,"out","official","oda-out",387419279.413759
"LU",2008,"out","official","oofs-out",0
"LU",2008,"out","private","pda-out",0
"LU",2008,"out","private","remittances-devcountries",0
"LV",2008,"in","official","oda-capital-repay",0
"LV",2008,"in","official","oda-interest",0
"LV",2008,"in","official","oofs-capital-repay",0
"LV",2008,"in","official","oofs-interest",0
"LV",2008,"out","commercial","fdi-devcountries",0
"LV",2008,"out","official","dfis-out",0
"LV",2008,"out","official","oda-out",16809370.2358013
"LV",2008,"out","official","oofs-out",0
"LV",2008,"out","private","pda-out",0
"LV",2008,"out","private","remittances-devcountries",0
"MT",2008,"in","official","oda-capital-repay",0
"MT",2008,"in","official","oda-interest",0
"MT",2008,"in","official","oofs-capital-repay",0
"MT",2008,"in","official","oofs-interest",0
"MT",2008,"out","commercial","fdi-devcountries",0
"MT",2008,"out","official","dfis-out",0
"MT",2008,"out","official","oda-out",0
"MT",2008,"out","official","oofs-out",0
"MT",2008,"out","private","pda-out",0
"MT",2008,"out","private","remittances-devcountries",0
"NL",2008,"in","official","oda-capital-repay",96029408.7757133
"NL",2008,"in","official","oda-interest",24941230.2937849
"NL",2008,"in","official","oofs-capital-repay",0
"NL",2008,"in","official","oofs-interest",0
"NL",2008,"out","commercial","fdi-devcountries",0
"NL",2008,"out","official","dfis-out",1027065432.2072
"NL",2008,"out","official","oda-out",5900967059.1019
"NL",2008,"out","official","oofs-out",0
"NL",2008,"out","private","pda-out",0
"NL",2008,"out","private","remittances-devcountries",0
"NO",2008,"in","official","oda-capital-repay",0
"NO",2008,"in","official","oda-interest",0
"NO",2008,"in","official","oofs-capital-repay",80187.8161325577
"NO",2008,"in","official","oofs-interest",0
"NO",2008,"out","commercial","fdi-devcountries",0
"NO",2008,"out","official","dfis-out",82032278.5665016
"NO",2008,"out","official","oda-out",3212131463.51154
"NO",2008,"out","official","oofs-out",489145.678408602
"NO",2008,"out","private","pda-out",0
"NO",2008,"out","private","remittances-devcountries",0
"NZ",2008,"in","official","oda-capital-repay",0
"NZ",2008,"in","official","oda-interest",0
"NZ",2008,"in","official","oofs-capital-repay",0
"NZ",2008,"in","official","oofs-interest",0
"NZ",2008,"out","commercial","fdi-devcountries",0
"NZ",2008,"out","official","dfis-out",0
"NZ",2008,"out","official","oda-out",396352925.724981
"NZ",2008,"out","official","oofs-out",9420159.48886537
"NZ",2008,"out","private","pda-out",0
"NZ",2008,"out","private","remittances-devcountries",0
"PL",2008,"in","official","oda-capital-repay",3590656.01837871
"PL",2008,"in","official","oda-interest",0
"PL",2008,"in","official","oofs-capital-repay",0
"PL",2008,"in","official","oofs-interest",0
"PL",2008,"out","commercial","fdi-devcountries",0
"PL",2008,"out","official","dfis-out",0
"PL",2008,"out","official","oda-out",277701925.093543
"PL",2008,"out","official","oofs-out",0
"PL",2008,"out","private","pda-out",0
"PL",2008,"out","private","remittances-devcountries",0
"PT",2008,"in","official","oda-capital-repay",5312514.61006447
"PT",2008,"in","official","oda-interest",7297588.98197217
"PT",2008,"in","official","oofs-capital-repay",0
"PT",2008,"in","official","oofs-interest",0
"PT",2008,"out","commercial","fdi-devcountries",0
"PT",2008,"out","official","dfis-out",0
"PT",2008,"out","official","oda-out",510221062.435211
"PT",2008,"out","official","oofs-out",0
"PT",2008,"out","private","pda-out",7321995.63408579
"PT",2008,"out","private","remittances-devcountries",0
"QA",2008,"in","official","oda-capital-repay",0
"QA",2008,"in","official","oda-interest",0
"QA",2008,"in","official","oofs-capital-repay",0
"QA",2008,"in","official","oofs-interest",0
"QA",2008,"out","commercial","fdi-devcountries",0
"QA",2008,"out","official","dfis-out",0
"QA",2008,"out","official","oda-out",0
"QA",2008,"out","official","oofs-out",0
"QA",2008,"out","private","pda-out",0
"QA",2008,"out","private","remittances-devcountries",0
"RO",2008,"in","official","oda-capital-repay",0
"RO",2008,"in","official","oda-interest",0
"RO",2008,"in","official","oofs-capital-repay",0
"RO",2008,"in","official","oofs-interest",0
"RO",2008,"out","commercial","fdi-devcountries",0
"RO",2008,"out","official","dfis-out",0
"RO",2008,"out","official","oda-out",112884261.816813
"RO",2008,"out","official","oofs-out",0
"RO",2008,"out","private","pda-out",0
"RO",2008,"out","private","remittances-devcountries",0
"RU",2008,"in","official","oda-capital-repay",0
"RU",2008,"in","official","oda-interest",0
"RU",2008,"in","official","oofs-capital-repay",0
"RU",2008,"in","official","oofs-interest",0
"RU",2008,"out","commercial","fdi-devcountries",0
"RU",2008,"out","official","dfis-out",0
"RU",2008,"out","official","oda-out",0
"RU",2008,"out","official","oofs-out",0
"RU",2008,"out","private","pda-out",0
"RU",2008,"out","private","remittances-devcountries",0
"SA",2008,"in","official","oda-capital-repay",83758079.4499522
"SA",2008,"in","official","oda-interest",0
"SA",2008,"in","official","oofs-capital-repay",0
"SA",2008,"in","official","oofs-interest",0
"SA",2008,"out","commercial","fdi-devcountries",0
"SA",2008,"out","official","dfis-out",0
"SA",2008,"out","official","oda-out",4306289860.61445
"SA",2008,"out","official","oofs-out",0
"SA",2008,"out","private","pda-out",0
"SA",2008,"out","private","remittances-devcountries",0
"SE",2008,"in","official","oda-capital-repay",0
"SE",2008,"in","official","oda-interest",0
"SE",2008,"in","official","oofs-capital-repay",28866831.52941
"SE",2008,"in","official","oofs-interest",3531486.99781584
"SE",2008,"out","commercial","fdi-devcountries",0
"SE",2008,"out","official","dfis-out",56393033.2590856
"SE",2008,"out","official","oda-out",4159213204.07437
"SE",2008,"out","official","oofs-out",55888856.41817
"SE",2008,"out","private","pda-out",0
"SE",2008,"out","private","remittances-devcountries",0
"SI",2008,"in","official","oda-capital-repay",0
"SI",2008,"in","official","oda-interest",0
"SI",2008,"in","official","oofs-capital-repay",0
"SI",2008,"in","official","oofs-interest",0
"SI",2008,"out","commercial","fdi-devcountries",0
"SI",2008,"out","official","dfis-out",0
"SI",2008,"out","official","oda-out",54967744.9258782
"SI",2008,"out","official","oofs-out",0
"SI",2008,"out","private","pda-out",0
"SI",2008,"out","private","remittances-devcountries",0
"SK",2008,"in","official","oda-capital-repay",0
"SK",2008,"in","official","oda-interest",0
"SK",2008,"in","official","oofs-capital-repay",0
"SK",2008,"in","official","oofs-interest",0
"SK",2008,"out","commercial","fdi-devcountries",0
"SK",2008,"out","official","dfis-out",0
"SK",2008,"out","official","oda-out",75188234.1046253
"SK",2008,"out","official","oofs-out",0
"SK",2008,"out","private","pda-out",0
"SK",2008,"out","private","remittances-devcountries",0
"TW",2008,"in","official","oda-capital-repay",0
"TW",2008,"in","official","oda-interest",0
"TW",2008,"in","official","oofs-capital-repay",0
"TW",2008,"in","official","oofs-interest",0
"TW",2008,"out","commercial","fdi-devcountries",0
"TW",2008,"out","official","dfis-out",0
"TW",2008,"out","official","oda-out",399848859.182627
"TW",2008,"out","official","oofs-out",0
"TW",2008,"out","private","pda-out",0
"TW",2008,"out","private","remittances-devcountries",0
"US",2008,"in","official","oda-capital-repay",872677560.658051
"US",2008,"in","official","oda-interest",507183024.294779
"US",2008,"in","official","oofs-capital-repay",1639661552.74662
"US",2008,"in","official","oofs-interest",393343004.110767
"US",2008,"out","commercial","fdi-devcountries",0
"US",2008,"out","official","dfis-out",677692978.603977
"US",2008,"out","official","oda-out",30343462445.5725
"US",2008,"out","official","oofs-out",456610826.70404
"US",2008,"out","private","pda-out",0
"US",2008,"out","private","remittances-devcountries",0
"AE",2007,"in","official","oda-capital-repay",131395787.408248
"AE",2007,"in","official","oda-interest",0
"AE",2007,"in","official","oofs-capital-repay",0
"AE",2007,"in","official","oofs-interest",0
"AE",2007,"out","commercial","fdi-devcountries",0
"AE",2007,"out","official","dfis-out",0
"AE",2007,"out","official","oda-out",2471771084.65874
"AE",2007,"out","official","oofs-out",0
"AE",2007,"out","private","pda-out",0
"AE",2007,"out","private","remittances-devcountries",0
"AT",2007,"in","official","oda-capital-repay",3333057.93057302
"AT",2007,"in","official","oda-interest",664765.016623982
"AT",2007,"in","official","oofs-capital-repay",332936479.159177
"AT",2007,"in","official","oofs-interest",228457577.379775
"AT",2007,"out","commercial","fdi-devcountries",0
"AT",2007,"out","official","dfis-out",0
"AT",2007,"out","official","oda-out",1695621667.61126
"AT",2007,"out","official","oofs-out",91737572.2941095
"AT",2007,"out","private","pda-out",0
"AT",2007,"out","private","remittances-devcountries",0
"AU",2007,"in","official","oda-capital-repay",0
"AU",2007,"in","official","oda-interest",0
"AU",2007,"in","official","oofs-capital-repay",0
"AU",2007,"in","official","oofs-interest",0
"AU",2007,"out","commercial","fdi-devcountries",0
"AU",2007,"out","official","dfis-out",0
"AU",2007,"out","official","oda-out",2823466600.11845
"AU",2007,"out","official","oofs-out",284852157.032321
"AU",2007,"out","private","pda-out",0
"AU",2007,"out","private","remittances-devcountries",0
"BE",2007,"in","official","oda-capital-repay",52901412.8115445
"BE",2007,"in","official","oda-interest",2634207.92747424
"BE",2007,"in","official","oofs-capital-repay",174074977.475359
"BE",2007,"in","official","oofs-interest",0
"BE",2007,"out","commercial","fdi-devcountries",0
"BE",2007,"out","official","dfis-out",29494720.3444833
"BE",2007,"out","official","oda-out",1837744750.50235
"BE",2007,"out","official","oofs-out",27998643.0229478
"BE",2007,"out","private","pda-out",0
"BE",2007,"out","private","remittances-devcountries",0
"BG",2007,"in","official","oda-capital-repay",0
"BG",2007,"in","official","oda-interest",0
"BG",2007,"in","official","oofs-capital-repay",0
"BG",2007,"in","official","oofs-interest",0
"BG",2007,"out","commercial","fdi-devcountries",0
"BG",2007,"out","official","dfis-out",0
"BG",2007,"out","official","oda-out",0
"BG",2007,"out","official","oofs-out",0
"BG",2007,"out","private","pda-out",0
"BG",2007,"out","private","remittances-devcountries",0
"CA",2007,"in","official","oda-capital-repay",37488128.562907
"CA",2007,"in","official","oda-interest",0
"CA",2007,"in","official","oofs-capital-repay",1570184239.81012
"CA",2007,"in","official","oofs-interest",80507914.6687589
"CA",2007,"out","commercial","fdi-devcountries",0
"CA",2007,"out","official","dfis-out",0
"CA",2007,"out","official","oda-out",3908623676.18062
"CA",2007,"out","official","oofs-out",1566872835.89505
"CA",2007,"out","private","pda-out",0
"CA",2007,"out","private","remittances-devcountries",0
"CH",2007,"in","official","oda-capital-repay",14294575.4277156
"CH",2007,"in","official","oda-interest",0
"CH",2007,"in","official","oofs-capital-repay",0
"CH",2007,"in","official","oofs-interest",0
"CH",2007,"out","commercial","fdi-devcountries",0
"CH",2007,"out","official","dfis-out",0
"CH",2007,"out","official","oda-out",2134409126.56285
"CH",2007,"out","official","oofs-out",0
"CH",2007,"out","private","pda-out",0
"CH",2007,"out","private","remittances-devcountries",0
"CY",2007,"in","official","oda-capital-repay",0
"CY",2007,"in","official","oda-interest",0
"CY",2007,"in","official","oofs-capital-repay",0
"CY",2007,"in","official","oofs-interest",0
"CY",2007,"out","commercial","fdi-devcountries",0
"CY",2007,"out","official","dfis-out",0
"CY",2007,"out","official","oda-out",30899064.058391
"CY",2007,"out","official","oofs-out",0
"CY",2007,"out","private","pda-out",0
"CY",2007,"out","private","remittances-devcountries",0
"CZ",2007,"in","official","oda-capital-repay",0
"CZ",2007,"in","official","oda-interest",0
"CZ",2007,"in","official","oofs-capital-repay",0
"CZ",2007,"in","official","oofs-interest",0
"CZ",2007,"out","commercial","fdi-devcountries",0
"CZ",2007,"out","official","dfis-out",0
"CZ",2007,"out","official","oda-out",161738884.506269
"CZ",2007,"out","official","oofs-out",0
"CZ",2007,"out","private","pda-out",0
"CZ",2007,"out","private","remittances-devcountries",0
"DE",2007,"in","official","oda-capital-repay",1156470966.42544
"DE",2007,"in","official","oda-interest",298602200.80936
"DE",2007,"in","official","oofs-capital-repay",1050691350.84375
"DE",2007,"in","official","oofs-interest",525117957.313758
"DE",2007,"out","commercial","fdi-devcountries",15632590945.6035
"DE",2007,"out","official","dfis-out",1335341757.33506
"DE",2007,"out","official","oda-out",12466719307.9476
"DE",2007,"out","official","oofs-out",1311328388.66813
"DE",2007,"out","private","pda-out",0
"DE",2007,"out","private","remittances-devcountries",0
"DK",2007,"in","official","oda-capital-repay",96955060.8911234
"DK",2007,"in","official","oda-interest",2014236.93995473
"DK",2007,"in","official","oofs-capital-repay",24255160.1746177
"DK",2007,"in","official","oofs-interest",14090290.0357764
"DK",2007,"out","commercial","fdi-devcountries",0
"DK",2007,"out","official","dfis-out",48080678.7495498
"DK",2007,"out","official","oda-out",2497391486.31448
"DK",2007,"out","official","oofs-out",27262462.7686896
"DK",2007,"out","private","pda-out",0
"DK",2007,"out","private","remittances-devcountries",0
"EE",2007,"in","official","oda-capital-repay",0
"EE",2007,"in","official","oda-interest",0
"EE",2007,"in","official","oofs-capital-repay",0
"EE",2007,"in","official","oofs-interest",0
"EE",2007,"out","commercial","fdi-devcountries",98665817.8440188
"EE",2007,"out","official","dfis-out",0
"EE",2007,"out","official","oda-out",16558426.6756894
"EE",2007,"out","official","oofs-out",0
"EE",2007,"out","private","pda-out",0
"EE",2007,"out","private","remittances-devcountries",0
"ES",2007,"in","official","oda-capital-repay",183672713.064316
"ES",2007,"in","official","oda-interest",12117384.3938244
"ES",2007,"in","official","oofs-capital-repay",0
"ES",2007,"in","official","oofs-interest",0
"ES",2007,"out","commercial","fdi-devcountries",0
"ES",2007,"out","official","dfis-out",154348722.164395
"ES",2007,"out","official","oda-out",4563096690.58794
"ES",2007,"out","official","oofs-out",5274626.14790005
"ES",2007,"out","private","pda-out",0
"ES",2007,"out","private","remittances-devcountries",0
"FI",2007,"in","official","oda-capital-repay",0
"FI",2007,"in","official","oda-interest",94266.4921449602
"FI",2007,"in","official","oofs-capital-repay",0
"FI",2007,"in","official","oofs-interest",5307203.50776126
"FI",2007,"out","commercial","fdi-devcountries",0
"FI",2007,"out","official","dfis-out",13360756.3889742
"FI",2007,"out","official","oda-out",925074794.015353
"FI",2007,"out","official","oofs-out",90901178.3753851
"FI",2007,"out","private","pda-out",0
"FI",2007,"out","private","remittances-devcountries",0
"FR",2007,"in","official","oda-capital-repay",1085680221.92237
"FR",2007,"in","official","oda-interest",416294382.989902
"FR",2007,"in","official","oofs-capital-repay",299493752.02949
"FR",2007,"in","official","oofs-interest",412456070.782826
"FR",2007,"out","commercial","fdi-devcountries",7625439463.35551
"FR",2007,"out","official","dfis-out",336909679.410985
"FR",2007,"out","official","oda-out",10099064932.9435
"FR",2007,"out","official","oofs-out",197387620.662758
"FR",2007,"out","private","pda-out",0
"FR",2007,"out","private","remittances-devcountries",0
"GB",2007,"in","official","oda-capital-repay",1588848249.0141
"GB",2007,"in","official","oda-interest",19545419.7214499
"GB",2007,"in","official","oofs-capital-repay",55801633.3760178
"GB",2007,"in","official","oofs-interest",0
"GB",2007,"out","commercial","fdi-devcountries",0
"GB",2007,"out","official","dfis-out",1525946903.72136
"GB",2007,"out","official","oda-out",10462270828.6878
"GB",2007,"out","official","oofs-out",17025752.3540438
"GB",2007,"out","private","pda-out",0
"GB",2007,"out","private","remittances-devcountries",0
"GR",2007,"in","official","oda-capital-repay",0
"GR",2007,"in","official","oda-interest",0
"GR",2007,"in","official","oofs-capital-repay",0
"GR",2007,"in","official","oofs-interest",0
"GR",2007,"out","commercial","fdi-devcountries",0
"GR",2007,"out","official","dfis-out",0
"GR",2007,"out","official","oda-out",412827015.119069
"GR",2007,"out","official","oofs-out",2918029.69833774
"GR",2007,"out","private","pda-out",0
"GR",2007,"out","private","remittances-devcountries",0
"HR",2007,"in","official","oda-capital-repay",0
"HR",2007,"in","official","oda-interest",0
"HR",2007,"in","official","oofs-capital-repay",0
"HR",2007,"in","official","oofs-interest",0
"HR",2007,"out","commercial","fdi-devcountries",0
"HR",2007,"out","official","dfis-out",0
"HR",2007,"out","official","oda-out",0
"HR",2007,"out","official","oofs-out",0
"HR",2007,"out","private","pda-out",0
"HR",2007,"out","private","remittances-devcountries",0
"HU",2007,"in","official","oda-capital-repay",0
"HU",2007,"in","official","oda-interest",0
"HU",2007,"in","official","oofs-capital-repay",0
"HU",2007,"in","official","oofs-interest",0
"HU",2007,"out","commercial","fdi-devcountries",0
"HU",2007,"out","official","dfis-out",0
"HU",2007,"out","official","oda-out",86501016.5733863
"HU",2007,"out","official","oofs-out",0
"HU",2007,"out","private","pda-out",0
"HU",2007,"out","private","remittances-devcountries",0
"IE",2007,"in","official","oda-capital-repay",0
"IE",2007,"in","official","oda-interest",0
"IE",2007,"in","official","oofs-capital-repay",0
"IE",2007,"in","official","oofs-interest",0
"IE",2007,"out","commercial","fdi-devcountries",0
"IE",2007,"out","official","dfis-out",0
"IE",2007,"out","official","oda-out",943234930.644939
"IE",2007,"out","official","oofs-out",0
"IE",2007,"out","private","pda-out",0
"IE",2007,"out","private","remittances-devcountries",0
"IL",2007,"in","official","oda-capital-repay",0
"IL",2007,"in","official","oda-interest",0
"IL",2007,"in","official","oofs-capital-repay",0
"IL",2007,"in","official","oofs-interest",0
"IL",2007,"out","commercial","fdi-devcountries",0
"IL",2007,"out","official","dfis-out",0
"IL",2007,"out","official","oda-out",142133708.932383
"IL",2007,"out","official","oofs-out",0
"IL",2007,"out","private","pda-out",0
"IL",2007,"out","private","remittances-devcountries",0
"IS",2007,"in","official","oda-capital-repay",0
"IS",2007,"in","official","oda-interest",0
"IS",2007,"in","official","oofs-capital-repay",0
"IS",2007,"in","official","oofs-interest",0
"IS",2007,"out","commercial","fdi-devcountries",0
"IS",2007,"out","official","dfis-out",0
"IS",2007,"out","official","oda-out",35687201.0949633
"IS",2007,"out","official","oofs-out",0
"IS",2007,"out","private","pda-out",0
"IS",2007,"out","private","remittances-devcountries",0
"IT",2007,"in","official","oda-capital-repay",271328498.505347
"IT",2007,"in","official","oda-interest",331872.874204887
"IT",2007,"in","official","oofs-capital-repay",0
"IT",2007,"in","official","oofs-interest",153208663.899829
"IT",2007,"out","commercial","fdi-devcountries",0
"IT",2007,"out","official","dfis-out",0
"IT",2007,"out","official","oda-out",3848164641.31421
"IT",2007,"out","official","oofs-out",123591252.261328
"IT",2007,"out","private","pda-out",0
"IT",2007,"out","private","remittances-devcountries",0
"JP",2007,"in","official","oda-capital-repay",5189182819.02462
"JP",2007,"in","official","oda-interest",2017156182.87514
"JP",2007,"in","official","oofs-capital-repay",8407201285.25243
"JP",2007,"in","official","oofs-interest",327346427.690661
"JP",2007,"out","commercial","fdi-devcountries",0
"JP",2007,"out","official","dfis-out",0
"JP",2007,"out","official","oda-out",12766153571.3246
"JP",2007,"out","official","oofs-out",8191601660.06714
"JP",2007,"out","private","pda-out",0
"JP",2007,"out","private","remittances-devcountries",0
"KR",2007,"in","official","oda-capital-repay",33588112.0985499
"KR",2007,"in","official","oda-interest",28880396.1579637
"EE",2006,"out","official","oofs-out",0
"KR",2007,"in","official","oofs-capital-repay",1451225495.56235
"KR",2007,"in","official","oofs-interest",241861308.343506
"KR",2007,"out","commercial","fdi-devcountries",0
"KR",2007,"out","official","dfis-out",0
"KR",2007,"out","official","oda-out",702381610.751914
"KR",2007,"out","official","oofs-out",2417047047.31605
"KR",2007,"out","private","pda-out",0
"KR",2007,"out","private","remittances-devcountries",0
"KW",2007,"in","official","oda-capital-repay",364929810.094905
"KW",2007,"in","official","oda-interest",0
"KW",2007,"in","official","oofs-capital-repay",0
"KW",2007,"in","official","oofs-interest",0
"KW",2007,"out","commercial","fdi-devcountries",0
"KW",2007,"out","official","dfis-out",0
"KW",2007,"out","official","oda-out",471129276.549565
"KW",2007,"out","official","oofs-out",0
"KW",2007,"out","private","pda-out",0
"KW",2007,"out","private","remittances-devcountries",0
"LI",2007,"in","official","oda-capital-repay",0
"LI",2007,"in","official","oda-interest",0
"LI",2007,"in","official","oofs-capital-repay",0
"LI",2007,"in","official","oofs-interest",0
"LI",2007,"out","commercial","fdi-devcountries",0
"LI",2007,"out","official","dfis-out",0
"LI",2007,"out","official","oda-out",17339726.0187093
"LI",2007,"out","official","oofs-out",0
"LI",2007,"out","private","pda-out",0
"LI",2007,"out","private","remittances-devcountries",0
"LT",2007,"in","official","oda-capital-repay",0
"LT",2007,"in","official","oda-interest",0
"LT",2007,"in","official","oofs-capital-repay",0
"LT",2007,"in","official","oofs-interest",0
"LT",2007,"out","commercial","fdi-devcountries",0
"LT",2007,"out","official","dfis-out",0
"LT",2007,"out","official","oda-out",46416303.6020233
"LT",2007,"out","official","oofs-out",0
"LT",2007,"out","private","pda-out",0
"LT",2007,"out","private","remittances-devcountries",0
"LU",2007,"in","official","oda-capital-repay",0
"LU",2007,"in","official","oda-interest",0
"LU",2007,"in","official","oofs-capital-repay",0
"LU",2007,"in","official","oofs-interest",0
"LU",2007,"out","commercial","fdi-devcountries",0
"LU",2007,"out","official","dfis-out",0
"LU",2007,"out","official","oda-out",381857708.946209
"LU",2007,"out","official","oofs-out",0
"LU",2007,"out","private","pda-out",0
"LU",2007,"out","private","remittances-devcountries",0
"LV",2007,"in","official","oda-capital-repay",0
"LV",2007,"in","official","oda-interest",0
"LV",2007,"in","official","oofs-capital-repay",0
"LV",2007,"in","official","oofs-interest",0
"LV",2007,"out","commercial","fdi-devcountries",0
"LV",2007,"out","official","dfis-out",0
"LV",2007,"out","official","oda-out",14453702.6667745
"LV",2007,"out","official","oofs-out",0
"LV",2007,"out","private","pda-out",0
"LV",2007,"out","private","remittances-devcountries",0
"MT",2007,"in","official","oda-capital-repay",0
"MT",2007,"in","official","oda-interest",0
"MT",2007,"in","official","oofs-capital-repay",0
"MT",2007,"in","official","oofs-interest",0
"MT",2007,"out","commercial","fdi-devcountries",0
"MT",2007,"out","official","dfis-out",0
"MT",2007,"out","official","oda-out",0
"MT",2007,"out","official","oofs-out",0
"MT",2007,"out","private","pda-out",0
"MT",2007,"out","private","remittances-devcountries",0
"NL",2007,"in","official","oda-capital-repay",148301874.815612
"NL",2007,"in","official","oda-interest",51382381.9280903
"NL",2007,"in","official","oofs-capital-repay",0
"NL",2007,"in","official","oofs-interest",0
"NL",2007,"out","commercial","fdi-devcountries",0
"NL",2007,"out","official","dfis-out",898017138.816627
"NL",2007,"out","official","oda-out",5792418518.58288
"NL",2007,"out","official","oofs-out",0
"NL",2007,"out","private","pda-out",0
"NL",2007,"out","private","remittances-devcountries",0
"NO",2007,"in","official","oda-capital-repay",0
"NO",2007,"in","official","oda-interest",0
"NO",2007,"in","official","oofs-capital-repay",45437.1609801719
