"di_id","aid_type","year","value"
"GB","out-oda-net-excl-debt-relief",1961,456800000
"GB","out-oda-net-excl-debt-relief",1960,406800000
"GR","out-oda-net-excl-debt-relief",2015,238700000
"GR","out-oda-net-excl-debt-relief",2014,247440000
"GR","out-oda-net-excl-debt-relief",2013,239070000
"GR","out-oda-net-excl-debt-relief",2012,327410000
"GR","out-oda-net-excl-debt-relief",2011,424770000
"GR","out-oda-net-excl-debt-relief",2010,507720000
"GR","out-oda-net-excl-debt-relief",2009,607270000
"GR","out-oda-net-excl-debt-relief",2008,703160000
"GR","out-oda-net-excl-debt-relief",2007,500820000
"GR","out-oda-net-excl-debt-relief",2006,423990000
"GR","out-oda-net-excl-debt-relief",2005,384220000
"GR","out-oda-net-excl-debt-relief",2004,320830000
"GR","out-oda-net-excl-debt-relief",2003,362160000
"GR","out-oda-net-excl-debt-relief",2002,276130000
"GR","out-oda-net-excl-debt-relief",2001,201540000
"GR","out-oda-net-excl-debt-relief",2000,2.26e+08
"GR","out-oda-net-excl-debt-relief",1999,194140000
"GR","out-oda-net-excl-debt-relief",1998,179420000
"GR","out-oda-net-excl-debt-relief",1997,172640000
"GR","out-oda-net-excl-debt-relief",1996,183520000
"HR","out-oda-net-excl-debt-relief",2015,51410000
"HR","out-oda-net-excl-debt-relief",2014,72090000
"HR","out-oda-net-excl-debt-relief",2013,45080000
"HR","out-oda-net-excl-debt-relief",2012,21360000
"HU","out-oda-net-excl-debt-relief",2015,155550000
"HU","out-oda-net-excl-debt-relief",2014,144030000
"HU","out-oda-net-excl-debt-relief",2013,128180000
"HU","out-oda-net-excl-debt-relief",2012,118380000
"HU","out-oda-net-excl-debt-relief",2011,139730000
"HU","out-oda-net-excl-debt-relief",2010,114340000
"HU","out-oda-net-excl-debt-relief",2009,116920000
"HU","out-oda-net-excl-debt-relief",2008,106940000
"HU","out-oda-net-excl-debt-relief",2007,103470000
"HU","out-oda-net-excl-debt-relief",2006,149490000
"HU","out-oda-net-excl-debt-relief",2005,100370000
"HU","out-oda-net-excl-debt-relief",2004,70140000
"HU","out-oda-net-excl-debt-relief",2003,21230000
"HU","out-oda-net-excl-debt-relief",1992,250000
"HU","out-oda-net-excl-debt-relief",1991,7200000
"HU","out-oda-net-excl-debt-relief",1990,1.3e+07
"HU","out-oda-net-excl-debt-relief",1989,2.6e+07
"HU","out-oda-net-excl-debt-relief",1988,78600000
"HU","out-oda-net-excl-debt-relief",1987,48090000
"HU","out-oda-net-excl-debt-relief",1986,87200000
"HU","out-oda-net-excl-debt-relief",1985,84100000
"HU","out-oda-net-excl-debt-relief",1984,76590000
"HU","out-oda-net-excl-debt-relief",1983,66330000
"HU","out-oda-net-excl-debt-relief",1982,79800000
"HU","out-oda-net-excl-debt-relief",1981,62390000
"HU","out-oda-net-excl-debt-relief",1980,67970000
"HU","out-oda-net-excl-debt-relief",1979,27730000
"HU","out-oda-net-excl-debt-relief",1978,37690000
"HU","out-oda-net-excl-debt-relief",1977,50120000
"HU","out-oda-net-excl-debt-relief",1976,57700000
"HU","out-oda-net-excl-debt-relief",1975,2.9e+07
"IE","out-oda-net-excl-debt-relief",2015,718320000
"IE","out-oda-net-excl-debt-relief",2014,815790000
"IE","out-oda-net-excl-debt-relief",2013,845850000
"IE","out-oda-net-excl-debt-relief",2012,808360000
"IE","out-oda-net-excl-debt-relief",2011,913560000
"IE","out-oda-net-excl-debt-relief",2010,895150000
"IE","out-oda-net-excl-debt-relief",2009,1005780000
"IE","out-oda-net-excl-debt-relief",2008,1327850000
"IE","out-oda-net-excl-debt-relief",2007,1192150000
"IE","out-oda-net-excl-debt-relief",2006,1021660000
"IE","out-oda-net-excl-debt-relief",2005,718580000
"IE","out-oda-net-excl-debt-relief",2004,607130000
"IE","out-oda-net-excl-debt-relief",2003,503560000
"IE","out-oda-net-excl-debt-relief",2002,397730000
"IE","out-oda-net-excl-debt-relief",2001,275710000
"IE","out-oda-net-excl-debt-relief",2000,2.34e+08
"IE","out-oda-net-excl-debt-relief",1999,245380000
"IE","out-oda-net-excl-debt-relief",1998,198590000
"IE","out-oda-net-excl-debt-relief",1997,185080000
"IE","out-oda-net-excl-debt-relief",1996,178540000
"IE","out-oda-net-excl-debt-relief",1995,153330000
"IE","out-oda-net-excl-debt-relief",1994,108890000
"IE","out-oda-net-excl-debt-relief",1993,81140000
"IE","out-oda-net-excl-debt-relief",1992,70390000
"IE","out-oda-net-excl-debt-relief",1989,48700000
"IE","out-oda-net-excl-debt-relief",1988,56590000
"IE","out-oda-net-excl-debt-relief",1987,51350000
"IE","out-oda-net-excl-debt-relief",1986,62420000
"IE","out-oda-net-excl-debt-relief",1985,39250000
"IE","out-oda-net-excl-debt-relief",1984,34600000
"IE","out-oda-net-excl-debt-relief",1983,32770000
"IE","out-oda-net-excl-debt-relief",1982,46500000
"IE","out-oda-net-excl-debt-relief",1981,28020000
"IE","out-oda-net-excl-debt-relief",1980,30170000
"IE","out-oda-net-excl-debt-relief",1979,29430000
"IE","out-oda-net-excl-debt-relief",1978,25450000
"IE","out-oda-net-excl-debt-relief",1977,8520000
"IE","out-oda-net-excl-debt-relief",1976,8420000
"IE","out-oda-net-excl-debt-relief",1975,7600000
"IE","out-oda-net-excl-debt-relief",1974,6040000
"IL","out-oda-net-excl-debt-relief",2015,197930000
"IL","out-oda-net-excl-debt-relief",2014,199600000
"IL","out-oda-net-excl-debt-relief",2013,201870000
"IL","out-oda-net-excl-debt-relief",2012,181190000
"IL","out-oda-net-excl-debt-relief",2011,206190000
"IL","out-oda-net-excl-debt-relief",2010,144820000
"IL","out-oda-net-excl-debt-relief",2009,123900000
"IL","out-oda-net-excl-debt-relief",2008,137820000
"IL","out-oda-net-excl-debt-relief",2007,110940000
"IL","out-oda-net-excl-debt-relief",2006,89830000
"IL","out-oda-net-excl-debt-relief",2005,95240000
"IL","out-oda-net-excl-debt-relief",2004,83850000
"IL","out-oda-net-excl-debt-relief",2003,111680000
"IL","out-oda-net-excl-debt-relief",2002,130890000
"IL","out-oda-net-excl-debt-relief",2001,92480000
"IL","out-oda-net-excl-debt-relief",2000,164390000
"IL","out-oda-net-excl-debt-relief",1999,113530000
"IL","out-oda-net-excl-debt-relief",1998,87070000
"IL","out-oda-net-excl-debt-relief",1997,89250000
"IS","out-oda-net-excl-debt-relief",2015,39860000
"IS","out-oda-net-excl-debt-relief",2014,37330000
"IS","out-oda-net-excl-debt-relief",2013,34910000
"IS","out-oda-net-excl-debt-relief",2012,26120000
"IS","out-oda-net-excl-debt-relief",2011,25400000
"IS","out-oda-net-excl-debt-relief",2010,28750000
"IS","out-oda-net-excl-debt-relief",2009,34420000
"IS","out-oda-net-excl-debt-relief",2008,48410000
"IS","out-oda-net-excl-debt-relief",2007,48250000
"IS","out-oda-net-excl-debt-relief",2006,41500000
"IS","out-oda-net-excl-debt-relief",2005,27260000
"IS","out-oda-net-excl-debt-relief",2004,21260000
"IS","out-oda-net-excl-debt-relief",2003,17660000
"IS","out-oda-net-excl-debt-relief",2002,12650000
"IS","out-oda-net-excl-debt-relief",2001,9730000
"IS","out-oda-net-excl-debt-relief",2000,8610000
"IS","out-oda-net-excl-debt-relief",1999,7570000
"IS","out-oda-net-excl-debt-relief",1998,7150000
"IS","out-oda-net-excl-debt-relief",1997,7820000
"IS","out-oda-net-excl-debt-relief",1994,6e+06
"IS","out-oda-net-excl-debt-relief",1993,6700000
"IS","out-oda-net-excl-debt-relief",1992,4920000
"IS","out-oda-net-excl-debt-relief",1991,8e+06
"IS","out-oda-net-excl-debt-relief",1990,1880000
"IT","out-oda-net-excl-debt-relief",2015,3923150000
"IT","out-oda-net-excl-debt-relief",2014,4007940000
"IT","out-oda-net-excl-debt-relief",2013,3426660000
"IT","out-oda-net-excl-debt-relief",2012,2734990000
"IT","out-oda-net-excl-debt-relief",2011,3677900000
"IT","out-oda-net-excl-debt-relief",2010,2767170000
"IT","out-oda-net-excl-debt-relief",2009,3123270000
"IT","out-oda-net-excl-debt-relief",2008,3970780000
"IT","out-oda-net-excl-debt-relief",2007,3400880000
"IT","out-oda-net-excl-debt-relief",2006,2036760000
"IT","out-oda-net-excl-debt-relief",2005,3410950000
"IT","out-oda-net-excl-debt-relief",2004,2343900000
"IT","out-oda-net-excl-debt-relief",2003,1834440000
"IT","out-oda-net-excl-debt-relief",2002,1680530000
"IT","out-oda-net-excl-debt-relief",2001,1612710000
"IT","out-oda-net-excl-debt-relief",2000,1159750000
"IT","out-oda-net-excl-debt-relief",1999,1700390000
"IT","out-oda-net-excl-debt-relief",1998,1894050000
"IT","out-oda-net-excl-debt-relief",1997,1135080000
"IT","out-oda-net-excl-debt-relief",1996,2233710000
"IT","out-oda-net-excl-debt-relief",1995,1419620000
"IT","out-oda-net-excl-debt-relief",1994,1805590000
"IT","out-oda-net-excl-debt-relief",1993,2527540000
"IT","out-oda-net-excl-debt-relief",1992,3692950000
"IT","out-oda-net-excl-debt-relief",1991,3290600000
"IT","out-oda-net-excl-debt-relief",1990,3149160000
"IT","out-oda-net-excl-debt-relief",1989,3606800000
"IT","out-oda-net-excl-debt-relief",1988,3021120000
"IT","out-oda-net-excl-debt-relief",1987,2435460000
"IT","out-oda-net-excl-debt-relief",1986,2396410000
"IT","out-oda-net-excl-debt-relief",1985,1085520000
"IT","out-oda-net-excl-debt-relief",1984,1125030000
"IT","out-oda-net-excl-debt-relief",1983,829090000
"IT","out-oda-net-excl-debt-relief",1982,805590000
"IT","out-oda-net-excl-debt-relief",1981,648410000
"IT","out-oda-net-excl-debt-relief",1980,674020000
"IT","out-oda-net-excl-debt-relief",1979,272990000
"IT","out-oda-net-excl-debt-relief",1978,364710000
"IT","out-oda-net-excl-debt-relief",1977,185760000
"IT","out-oda-net-excl-debt-relief",1976,213230000
"IT","out-oda-net-excl-debt-relief",1975,155030000
"IT","out-oda-net-excl-debt-relief",1974,192050000
"IT","out-oda-net-excl-debt-relief",1973,63600000
"IT","out-oda-net-excl-debt-relief",1972,86600000
"IT","out-oda-net-excl-debt-relief",1971,140020000
"IT","out-oda-net-excl-debt-relief",1970,157460000
"IT","out-oda-net-excl-debt-relief",1969,99660000
"IT","out-oda-net-excl-debt-relief",1968,104540000
"IT","out-oda-net-excl-debt-relief",1967,154640000
"IT","out-oda-net-excl-debt-relief",1966,78390000
"IT","out-oda-net-excl-debt-relief",1965,6e+07
"IT","out-oda-net-excl-debt-relief",1964,47600000
"IT","out-oda-net-excl-debt-relief",1963,70300000
"IT","out-oda-net-excl-debt-relief",1962,80100000
"IT","out-oda-net-excl-debt-relief",1961,59600000
"IT","out-oda-net-excl-debt-relief",1960,76600000
"JP","out-oda-net-excl-debt-relief",2015,9177160000
"JP","out-oda-net-excl-debt-relief",2014,9489400000
"JP","out-oda-net-excl-debt-relief",2013,9287460000
"JP","out-oda-net-excl-debt-relief",2012,10604390000
"JP","out-oda-net-excl-debt-relief",2011,10987830000
"JP","out-oda-net-excl-debt-relief",2010,10878280000
"JP","out-oda-net-excl-debt-relief",2009,10325920000
"JP","out-oda-net-excl-debt-relief",2008,7894030000
"JP","out-oda-net-excl-debt-relief",2007,6118160000
"JP","out-oda-net-excl-debt-relief",2006,7973470000
"JP","out-oda-net-excl-debt-relief",2005,8656850000
"JP","out-oda-net-excl-debt-relief",2004,8681520000
"JP","out-oda-net-excl-debt-relief",2003,8068190000
"JP","out-oda-net-excl-debt-relief",2002,8786030000
"JP","out-oda-net-excl-debt-relief",2001,9400660000
"JP","out-oda-net-excl-debt-relief",2000,13094080000
"JP","out-oda-net-excl-debt-relief",1999,11892500000
"JP","out-oda-net-excl-debt-relief",1998,10258820000
"JP","out-oda-net-excl-debt-relief",1997,9254430000
"JP","out-oda-net-excl-debt-relief",1996,9315360000
"JP","out-oda-net-excl-debt-relief",1995,13973340000
"JP","out-oda-net-excl-debt-relief",1994,12720590000
"JP","out-oda-net-excl-debt-relief",1993,10992840000
"JP","out-oda-net-excl-debt-relief",1992,10945460000
"JP","out-oda-net-excl-debt-relief",1991,10785320000
"JP","out-oda-net-excl-debt-relief",1990,8932160000
"JP","out-oda-net-excl-debt-relief",1989,8859430000
"JP","out-oda-net-excl-debt-relief",1988,9043780000
"JP","out-oda-net-excl-debt-relief",1987,7225500000
"JP","out-oda-net-excl-debt-relief",1986,5466840000
"JP","out-oda-net-excl-debt-relief",1985,3775620000
"JP","out-oda-net-excl-debt-relief",1984,4294650000
"JP","out-oda-net-excl-debt-relief",1983,3760330000
"JP","out-oda-net-excl-debt-relief",1982,3016540000
"JP","out-oda-net-excl-debt-relief",1981,3146230000
"JP","out-oda-net-excl-debt-relief",1980,3347450000
"JP","out-oda-net-excl-debt-relief",1979,2680260000
"JP","out-oda-net-excl-debt-relief",1978,2202200000
"JP","out-oda-net-excl-debt-relief",1977,1411260000
"JP","out-oda-net-excl-debt-relief",1976,1007460000
"JP","out-oda-net-excl-debt-relief",1975,961610000
"JP","out-oda-net-excl-debt-relief",1974,1071630000
"JP","out-oda-net-excl-debt-relief",1973,942400000
"JP","out-oda-net-excl-debt-relief",1972,587370000
"JP","out-oda-net-excl-debt-relief",1971,506860000
"JP","out-oda-net-excl-debt-relief",1970,444060000
"JP","out-oda-net-excl-debt-relief",1969,440700000
"JP","out-oda-net-excl-debt-relief",1968,343900000
"JP","out-oda-net-excl-debt-relief",1967,3.45e+08
"JP","out-oda-net-excl-debt-relief",1966,270100000
"JP","out-oda-net-excl-debt-relief",1965,243700000
"JP","out-oda-net-excl-debt-relief",1964,115800000
"JP","out-oda-net-excl-debt-relief",1963,137600000
"JP","out-oda-net-excl-debt-relief",1962,85300000
"JP","out-oda-net-excl-debt-relief",1961,107800000
"JP","out-oda-net-excl-debt-relief",1960,105100000
"KR","out-oda-net-excl-debt-relief",2015,1915250000
"KR","out-oda-net-excl-debt-relief",2014,1856730000
"KR","out-oda-net-excl-debt-relief",2013,1755380000
"KR","out-oda-net-excl-debt-relief",2012,1597450000
"KR","out-oda-net-excl-debt-relief",2011,1324590000
"KR","out-oda-net-excl-debt-relief",2010,1171430000
"KR","out-oda-net-excl-debt-relief",2009,816040000
"KR","out-oda-net-excl-debt-relief",2008,792010000
"KR","out-oda-net-excl-debt-relief",2007,696110000
"KR","out-oda-net-excl-debt-relief",2006,455250000
"KR","out-oda-net-excl-debt-relief",2005,748110000
"KR","out-oda-net-excl-debt-relief",2004,423320000
"KR","out-oda-net-excl-debt-relief",2003,365910000
"KR","out-oda-net-excl-debt-relief",2002,278780000
"KR","out-oda-net-excl-debt-relief",2001,264650000
"KR","out-oda-net-excl-debt-relief",2000,212070000
"KR","out-oda-net-excl-debt-relief",1999,317490000
"KR","out-oda-net-excl-debt-relief",1998,182710000
"KR","out-oda-net-excl-debt-relief",1997,185610000
"KR","out-oda-net-excl-debt-relief",1996,159150000
"KR","out-oda-net-excl-debt-relief",1995,115990000
"KR","out-oda-net-excl-debt-relief",1994,140220000
"KR","out-oda-net-excl-debt-relief",1993,111560000
"KR","out-oda-net-excl-debt-relief",1992,76800000
"KR","out-oda-net-excl-debt-relief",1991,57480000
"KR","out-oda-net-excl-debt-relief",1990,61160000
"KR","out-oda-net-excl-debt-relief",1989,33810000
"KR","out-oda-net-excl-debt-relief",1988,3.4e+07
"KR","out-oda-net-excl-debt-relief",1987,23510000
"KW","out-oda-net-excl-debt-relief",2015,304460000
"KW","out-oda-net-excl-debt-relief",2014,276830000
"KW","out-oda-net-excl-debt-relief",2013,231040000
"KW","out-oda-net-excl-debt-relief",2012,179740000
"KW","out-oda-net-excl-debt-relief",2011,175160000
"KW","out-oda-net-excl-debt-relief",2010,232290000
"KW","out-oda-net-excl-debt-relief",2009,221120000
"KW","out-oda-net-excl-debt-relief",2008,283180000
"KW","out-oda-net-excl-debt-relief",2007,110070000
"KW","out-oda-net-excl-debt-relief",2006,157930000
"KW","out-oda-net-excl-debt-relief",2005,218460000
"KW","out-oda-net-excl-debt-relief",2004,160940000
"KW","out-oda-net-excl-debt-relief",2003,137790000
"KW","out-oda-net-excl-debt-relief",2002,20380000
"KW","out-oda-net-excl-debt-relief",2001,73430000
"KW","out-oda-net-excl-debt-relief",2000,165030000
"KW","out-oda-net-excl-debt-relief",1999,147050000
"KW","out-oda-net-excl-debt-relief",1998,278180000
"KW","out-oda-net-excl-debt-relief",1997,3.73e+08
"KW","out-oda-net-excl-debt-relief",1996,414170000
"KW","out-oda-net-excl-debt-relief",1995,384110000
"KW","out-oda-net-excl-debt-relief",1994,614300000
"KW","out-oda-net-excl-debt-relief",1993,380530000
"KW","out-oda-net-excl-debt-relief",1992,190440000
"KW","out-oda-net-excl-debt-relief",1991,329540000
"KW","out-oda-net-excl-debt-relief",1990,1282170000
"KW","out-oda-net-excl-debt-relief",1989,165820000
"KW","out-oda-net-excl-debt-relief",1988,60800000
"KW","out-oda-net-excl-debt-relief",1987,296890000
"KW","out-oda-net-excl-debt-relief",1986,631160000
"KW","out-oda-net-excl-debt-relief",1985,646610000
"KW","out-oda-net-excl-debt-relief",1984,901930000
"KW","out-oda-net-excl-debt-relief",1983,846750000
"KW","out-oda-net-excl-debt-relief",1982,1.002e+09
"KW","out-oda-net-excl-debt-relief",1981,1064190000
"KW","out-oda-net-excl-debt-relief",1980,1023020000
"KW","out-oda-net-excl-debt-relief",1979,887270000
"KW","out-oda-net-excl-debt-relief",1978,791050000
"KW","out-oda-net-excl-debt-relief",1977,735840000
"KW","out-oda-net-excl-debt-relief",1976,591600000
"KW","out-oda-net-excl-debt-relief",1975,858780000
"KW","out-oda-net-excl-debt-relief",1974,574060000
"KW","out-oda-net-excl-debt-relief",1973,327040000
"KW","out-oda-net-excl-debt-relief",1972,152750000
"KW","out-oda-net-excl-debt-relief",1971,102540000
"KW","out-oda-net-excl-debt-relief",1970,147600000
"KZ","out-oda-net-excl-debt-relief",2015,42960000
"KZ","out-oda-net-excl-debt-relief",2014,33370000
"KZ","out-oda-net-excl-debt-relief",2013,8490000
"LI","out-oda-net-excl-debt-relief",2015,24220000
"LI","out-oda-net-excl-debt-relief",2014,27330000
"LI","out-oda-net-excl-debt-relief",2013,28260000
"LI","out-oda-net-excl-debt-relief",2012,28600000
"LI","out-oda-net-excl-debt-relief",2011,31460000
"LI","out-oda-net-excl-debt-relief",2010,26630000
"LI","out-oda-net-excl-debt-relief",2009,26240000
"LI","out-oda-net-excl-debt-relief",2008,23690000
"LI","out-oda-net-excl-debt-relief",2007,17970000
"LT","out-oda-net-excl-debt-relief",2015,48110000
"LT","out-oda-net-excl-debt-relief",2014,45570000
"LT","out-oda-net-excl-debt-relief",2013,50410000
"LT","out-oda-net-excl-debt-relief",2012,51910000
"LT","out-oda-net-excl-debt-relief",2011,51680000
"LT","out-oda-net-excl-debt-relief",2010,36740000
"LT","out-oda-net-excl-debt-relief",2009,36210000
"LT","out-oda-net-excl-debt-relief",2008,47840000
"LT","out-oda-net-excl-debt-relief",2007,47600000
"LT","out-oda-net-excl-debt-relief",2006,25040000
"LT","out-oda-net-excl-debt-relief",2005,15530000
"LT","out-oda-net-excl-debt-relief",2004,9070000
"LT","out-oda-net-excl-debt-relief",2003,1910000
"LT","out-oda-net-excl-debt-relief",2002,1640000
"LT","out-oda-net-excl-debt-relief",2001,1750000
"LU","out-oda-net-excl-debt-relief",2015,362880000
"LU","out-oda-net-excl-debt-relief",2014,423220000
"LU","out-oda-net-excl-debt-relief",2013,429320000
"LU","out-oda-net-excl-debt-relief",2012,399030000
"LU","out-oda-net-excl-debt-relief",2011,409240000
"LU","out-oda-net-excl-debt-relief",2010,402690000
"LU","out-oda-net-excl-debt-relief",2009,414730000
"LU","out-oda-net-excl-debt-relief",2008,414940000
"LU","out-oda-net-excl-debt-relief",2007,375530000
"LU","out-oda-net-excl-debt-relief",2006,290710000
"LU","out-oda-net-excl-debt-relief",2005,256390000
"LU","out-oda-net-excl-debt-relief",2004,235590000
"LU","out-oda-net-excl-debt-relief",2003,193830000
"LU","out-oda-net-excl-debt-relief",2002,146760000
"LU","out-oda-net-excl-debt-relief",2001,138940000
"LU","out-oda-net-excl-debt-relief",2000,122200000
"LU","out-oda-net-excl-debt-relief",1999,118660000
"LU","out-oda-net-excl-debt-relief",1998,111790000
"LU","out-oda-net-excl-debt-relief",1997,94510000
"LU","out-oda-net-excl-debt-relief",1996,82300000
"LU","out-oda-net-excl-debt-relief",1995,65490000
"LU","out-oda-net-excl-debt-relief",1994,59480000
"LU","out-oda-net-excl-debt-relief",1993,49620000
"LU","out-oda-net-excl-debt-relief",1992,37620000
"LU","out-oda-net-excl-debt-relief",1991,41620000
"LU","out-oda-net-excl-debt-relief",1990,25400000
"LU","out-oda-net-excl-debt-relief",1989,18100000
"LU","out-oda-net-excl-debt-relief",1988,18500000
"LU","out-oda-net-excl-debt-relief",1987,14200000
"LU","out-oda-net-excl-debt-relief",1986,11200000
"LU","out-oda-net-excl-debt-relief",1985,8400000
"LU","out-oda-net-excl-debt-relief",1984,7400000
"LU","out-oda-net-excl-debt-relief",1983,4e+06
"LU","out-oda-net-excl-debt-relief",1982,4e+06
"LU","out-oda-net-excl-debt-relief",1981,5e+06
"LU","out-oda-net-excl-debt-relief",1980,5e+06
"LV","out-oda-net-excl-debt-relief",2015,23170000
"LV","out-oda-net-excl-debt-relief",2014,25370000
"LV","out-oda-net-excl-debt-relief",2013,23720000
"LV","out-oda-net-excl-debt-relief",2012,21110000
"LV","out-oda-net-excl-debt-relief",2011,19130000
"LV","out-oda-net-excl-debt-relief",2010,15640000
"LV","out-oda-net-excl-debt-relief",2009,20980000
"LV","out-oda-net-excl-debt-relief",2008,21820000
"LV","out-oda-net-excl-debt-relief",2007,15790000
"LV","out-oda-net-excl-debt-relief",2006,11810000
"LV","out-oda-net-excl-debt-relief",2005,10650000
"LV","out-oda-net-excl-debt-relief",2004,8330000
"LV","out-oda-net-excl-debt-relief",2003,880000
"LV","out-oda-net-excl-debt-relief",2002,1500000
"MT","out-oda-net-excl-debt-relief",2015,16560000
"MT","out-oda-net-excl-debt-relief",2014,20410000
"MT","out-oda-net-excl-debt-relief",2013,18260000
"MT","out-oda-net-excl-debt-relief",2012,18580000
"MT","out-oda-net-excl-debt-relief",2011,19960000
"MT","out-oda-net-excl-debt-relief",2010,13800000
"MT","out-oda-net-excl-debt-relief",2009,13690000
"multilateral-total","out-oda-net-excl-debt-relief",2015,13669600000
"multilateral-total","out-oda-net-excl-debt-relief",2014,16451100000
"multilateral-total","out-oda-net-excl-debt-relief",2013,15959200000
"multilateral-total","out-oda-net-excl-debt-relief",2012,17471110000
"multilateral-total","out-oda-net-excl-debt-relief",2011,17375020000
"multilateral-total","out-oda-net-excl-debt-relief",2010,12724180000
"multilateral-total","out-oda-net-excl-debt-relief",2009,13422610000
"multilateral-total","out-oda-net-excl-debt-relief",2008,13068500000
"multilateral-total","out-oda-net-excl-debt-relief",2007,11634230000
"multilateral-total","out-oda-net-excl-debt-relief",2006,10245200000
"multilateral-total","out-oda-net-excl-debt-relief",2005,9389960000
"multilateral-total","out-oda-net-excl-debt-relief",2004,8703570000
"multilateral-total","out-oda-net-excl-debt-relief",2003,7173220000
"multilateral-total","out-oda-net-excl-debt-relief",2002,5448130000
"multilateral-total","out-oda-net-excl-debt-relief",2001,5961290000
"multilateral-total","out-oda-net-excl-debt-relief",2000,4912250000
"multilateral-total","out-oda-net-excl-debt-relief",1999,4936650000
"multilateral-total","out-oda-net-excl-debt-relief",1998,5139520000
"multilateral-total","out-oda-net-excl-debt-relief",1997,5261120000
"multilateral-total","out-oda-net-excl-debt-relief",1996,5454790000
"multilateral-total","out-oda-net-excl-debt-relief",1995,5397730000
"multilateral-total","out-oda-net-excl-debt-relief",1994,4825120000
"multilateral-total","out-oda-net-excl-debt-relief",1993,3966480000
"multilateral-total","out-oda-net-excl-debt-relief",1992,4500840000
"multilateral-total","out-oda-net-excl-debt-relief",1991,3822300000
"multilateral-total","out-oda-net-excl-debt-relief",1990,2862940000
"multilateral-total","out-oda-net-excl-debt-relief",1989,2690350000
"multilateral-total","out-oda-net-excl-debt-relief",1988,2915120000
"multilateral-total","out-oda-net-excl-debt-relief",1987,1950680000
"multilateral-total","out-oda-net-excl-debt-relief",1986,1898820000
"multilateral-total","out-oda-net-excl-debt-relief",1985,1509900000
"multilateral-total","out-oda-net-excl-debt-relief",1984,1475640000
"multilateral-total","out-oda-net-excl-debt-relief",1983,1386270000
"multilateral-total","out-oda-net-excl-debt-relief",1982,1338520000
"multilateral-total","out-oda-net-excl-debt-relief",1981,1676340000
"multilateral-total","out-oda-net-excl-debt-relief",1980,1293910000
"multilateral-total","out-oda-net-excl-debt-relief",1979,1297640000
"multilateral-total","out-oda-net-excl-debt-relief",1978,804630000
"multilateral-total","out-oda-net-excl-debt-relief",1977,549230000
"multilateral-total","out-oda-net-excl-debt-relief",1976,501140000
"multilateral-total","out-oda-net-excl-debt-relief",1975,721700000
"multilateral-total","out-oda-net-excl-debt-relief",1974,597500000
"multilateral-total","out-oda-net-excl-debt-relief",1973,374500000
"multilateral-total","out-oda-net-excl-debt-relief",1972,245900000
"multilateral-total","out-oda-net-excl-debt-relief",1971,258100000
"multilateral-total","out-oda-net-excl-debt-relief",1970,2.1e+08
"NL","out-oda-net-excl-debt-relief",2015,5679970000
"NL","out-oda-net-excl-debt-relief",2014,5509930000
"NL","out-oda-net-excl-debt-relief",2013,5373850000
"NL","out-oda-net-excl-debt-relief",2012,5402520000
"NL","out-oda-net-excl-debt-relief",2011,6.223e+09
"NL","out-oda-net-excl-debt-relief",2010,5858070000
"NL","out-oda-net-excl-debt-relief",2009,6382240000
"NL","out-oda-net-excl-debt-relief",2008,6868910000
"NL","out-oda-net-excl-debt-relief",2007,5831820000
"NL","out-oda-net-excl-debt-relief",2006,5140210000
"NL","out-oda-net-excl-debt-relief",2005,4770130000
"NL","out-oda-net-excl-debt-relief",2004,3987770000
"NL","out-oda-net-excl-debt-relief",2003,3715440000
"NL","out-oda-net-excl-debt-relief",2002,3040800000
"NL","out-oda-net-excl-debt-relief",2001,3117760000
"NL","out-oda-net-excl-debt-relief",2000,2981250000
"NL","out-oda-net-excl-debt-relief",1999,2974940000
"NL","out-oda-net-excl-debt-relief",1998,2887410000
"NL","out-oda-net-excl-debt-relief",1997,2788190000
"NL","out-oda-net-excl-debt-relief",1996,3028460000
"NL","out-oda-net-excl-debt-relief",1995,3050890000
"NL","out-oda-net-excl-debt-relief",1994,2397170000
"NL","out-oda-net-excl-debt-relief",1993,2423500000
"NL","out-oda-net-excl-debt-relief",1992,2660390000
"NL","out-oda-net-excl-debt-relief",1991,2344760000
"NL","out-oda-net-excl-debt-relief",1990,2411180000
"NL","out-oda-net-excl-debt-relief",1989,2068530000
"NL","out-oda-net-excl-debt-relief",1988,2204130000
"NL","out-oda-net-excl-debt-relief",1987,2063860000
"NL","out-oda-net-excl-debt-relief",1986,1727740000
"NL","out-oda-net-excl-debt-relief",1985,1116890000
"NL","out-oda-net-excl-debt-relief",1984,1255160000
"NL","out-oda-net-excl-debt-relief",1983,1164990000
"NL","out-oda-net-excl-debt-relief",1982,1458250000
"NL","out-oda-net-excl-debt-relief",1981,1497810000
"NL","out-oda-net-excl-debt-relief",1980,1531280000
"NL","out-oda-net-excl-debt-relief",1979,1343190000
"NL","out-oda-net-excl-debt-relief",1978,904410000
"NL","out-oda-net-excl-debt-relief",1977,855640000
"NL","out-oda-net-excl-debt-relief",1976,677190000
"NL","out-oda-net-excl-debt-relief",1975,593740000
"NL","out-oda-net-excl-debt-relief",1974,425910000
"NL","out-oda-net-excl-debt-relief",1973,322140000
"NL","out-oda-net-excl-debt-relief",1972,305860000
"NL","out-oda-net-excl-debt-relief",1971,204740000
"NL","out-oda-net-excl-debt-relief",1970,194960000
